state_id,district_id,const_id,party_id,candidate_name,gender,age,vote_received,election_year,qualification,total_votes_const,vote_share,rank_in_const,won_seat,top1_vote_share,top2_vote_share,margin_top1_top2,num_candidates,enp
7,74,1,P074,लक्ष्मी दत्त भट्ट,पुरुष,30,857,2074,unknown,51127,0.01676218,3,0,0.556379213,0.420482328,0.135896884,6,2.054829511
7,74,1,P000,कर्ण सिंह रावल,पुरुष,80,140,2074,unknown,51127,0.002738279,4,0,0.556379213,0.420482328,0.135896884,6,2.054829511
7,74,1,P012,लाल बहादुर जाग्री,पुरुष,43,103,2074,unknown,51127,0.002014591,5,0,0.556379213,0.420482328,0.135896884,6,2.054829511
7,74,1,p091,रमेश टमटा,पुरुष,45,83,2074,unknown,51127,0.001623408,6,0,0.556379213,0.420482328,0.135896884,6,2.054829511
7,75,1,P003,बीना मगर,महिला,33,38467,2074,unknown,60263,0.638318703,1,1,0.638318703,0.31891874,0.319399963,9,1.962346714
7,75,1,P002,दिवान सिंह बिष्‍ट,पुरुष,55,19219,2074,unknown,60263,0.31891874,2,0,0.638318703,0.31891874,0.319399963,9,1.962346714
7,75,1,P012,लोकेन्द्र प्रसाद लम्साल,पुरुष,48,871,2074,unknown,60263,0.014453313,3,0,0.638318703,0.31891874,0.319399963,9,1.962346714
7,75,1,P029,पल्टु राना,पुरुष,45,690,2074,unknown,60263,0.011449812,4,0,0.638318703,0.31891874,0.319399963,9,1.962346714
7,75,1,P092,लक्ष्‍मी नारायण चौधरी,पुरुष,47,480,2074,unknown,60263,0.007965086,5,0,0.638318703,0.31891874,0.319399963,9,1.962346714
7,75,1,P014,अमर सिह‌ विष्ट,पुरुष,38,297,2074,unknown,60263,0.004928397,6,0,0.638318703,0.31891874,0.319399963,9,1.962346714
7,75,1,P006,मकर बहादुर थापा,पुरुष,48,124,2074,unknown,60263,0.002057647,7,0,0.638318703,0.31891874,0.319399963,9,1.962346714
7,75,1,P000,रुपा देवी बिष्‍ट,महिला,42,78,2074,unknown,60263,0.001294327,8,0,0.638318703,0.31891874,0.319399963,9,1.962346714
7,75,1,P000,निरा देवी शाही,महिला,25,37,2074,unknown,60263,0.000613975,9,0,0.638318703,0.31891874,0.319399963,9,1.962346714
7,75,2,P001,नर बहादुर धामी,पुरुष,38,33220,2074,unknown,59524,0.558094214,1,1,0.558094214,0.418201062,0.139893152,8,2.05554024
7,75,2,P002,नारायण प्रकाश साउद,पुरुष,55,24893,2074,unknown,59524,0.418201062,2,0,0.558094214,0.418201062,0.139893152,8,2.05554024
7,75,2,P113,चन्द्र वहादुर डगौरा,पुरुष,50,459,2074,unknown,59524,0.007711175,3,0,0.558094214,0.418201062,0.139893152,8,2.05554024
7,75,2,P012,राम बहादुर कार्की,पुरुष,41,303,2074,unknown,59524,0.005090384,4,0,0.558094214,0.418201062,0.139893152,8,2.05554024
7,75,2,P092,सुशील प्रसाद बडू,पुरुष,33,280,2074,unknown,59524,0.004703985,5,0,0.558094214,0.418201062,0.139893152,8,2.05554024
7,75,2,P029,राज्य लक्ष्मी राना,महिला,44,264,2074,unknown,59524,0.004435186,6,0,0.558094214,0.418201062,0.139893152,8,2.05554024
7,75,2,p091,राकेश बहादुर लुहार,पुरुष,37,66,2074,unknown,59524,0.001108796,7,0,0.558094214,0.418201062,0.139893152,8,2.05554024
7,75,2,P073,चक्र देव जोशी,पुरुष,53,39,2074,unknown,59524,0.000655198,8,0,0.558094214,0.418201062,0.139893152,8,2.05554024
7,75,3,P001,दीपक प्रकाश भट्ट,पुरुष,45,26364,2074,unknown,53529,0.492518074,1,1,0.492518074,0.487698257,0.004819817,9,2.081168445
7,75,3,P002,रमेश लेखक,पुरुष,53,26106,2074,unknown,53529,0.487698257,2,0,0.492518074,0.487698257,0.004819817,9,2.081168445
7,75,3,P092,दिपेन्द्र कार्की,पुरुष,35,303,2074,unknown,53529,0.005660483,3,0,0.492518074,0.487698257,0.004819817,9,2.081168445
7,75,3,P014,जनक सिंह साउद,पुरुष,35,210,2074,unknown,53529,0.003923107,4,0,0.492518074,0.487698257,0.004819817,9,2.081168445
7,75,3,P029,रुवी जैरु [ सार्की ],महिला,25,196,2074,unknown,53529,0.003661567,5,0,0.492518074,0.487698257,0.004819817,9,2.081168445
7,75,3,P012,लाल बहादुर कुँवर,पुरुष,36,171,2074,unknown,53529,0.00319453,6,0,0.492518074,0.487698257,0.004819817,9,2.081168445
7,75,3,P006,मोहन बहादुर शाही,पुरुष,51,101,2074,unknown,53529,0.001886828,7,0,0.492518074,0.487698257,0.004819817,9,2.081168445
7,75,3,p091,महेश तिरुवा,पुरुष,32,39,2074,unknown,53529,0.000728577,8,0,0.492518074,0.487698257,0.004819817,9,2.081168445
7,75,3,P000,हिरा सिंह विष्‍ट,पुरुष,51,39,2074,unknown,53529,0.000728577,9,0,0.492518074,0.487698257,0.004819817,9,2.081168445
5,77,1,P001,हृदयेश त्रिपाठी,पुरुष,58,38592,2074,unknown,75782,0.509250218,1,1,0.509250218,0.443258294,0.065991924,15,2.191698528
5,77,1,P002,देवकरण प्रसाद कलवार,पुरुष,64,33591,2074,unknown,75782,0.443258294,2,0,0.509250218,0.443258294,0.065991924,15,2.191698528
5,77,1,P055,सुमित्रा थापा,महिला,38,1193,2074,unknown,75782,0.015742525,3,0,0.509250218,0.443258294,0.065991924,15,2.191698528
5,77,1,P029,अरुण कुमार सिं‌ह घर्ति (क्षेत्री),पुरुष,50,907,2074,unknown,75782,0.011968541,4,0,0.509250218,0.443258294,0.065991924,15,2.191698528
5,77,1,P092,हेमन्त राज न्यौपाने,पुरुष,37,374,2074,unknown,75782,0.004935209,5,0,0.509250218,0.443258294,0.065991924,15,2.191698528
5,77,1,P006,नरेन्द्र गोसाइ,पुरुष,44,317,2074,unknown,75782,0.004183051,6,0,0.509250218,0.443258294,0.065991924,15,2.191698528
5,77,1,P000,धर्म चौधरी,पुरुष,29,229,2074,unknown,75782,0.003021826,7,0,0.509250218,0.443258294,0.065991924,15,2.191698528
5,77,1,P113,रामचन्द्र पोख्रेल,पुरुष,58,156,2074,unknown,75782,0.002058536,8,0,0.509250218,0.443258294,0.065991924,15,2.191698528
5,77,1,P014,बाबुराम चमार,पुरुष,45,142,2074,unknown,75782,0.001873796,9,0,0.509250218,0.443258294,0.065991924,15,2.191698528
5,77,1,P012,शोभा देवी लामीछाने,महिला,37,113,2074,unknown,75782,0.001491119,10,0,0.509250218,0.443258294,0.065991924,15,2.191698528
5,77,1,P088,वालचन चमार,पुरुष,37,73,2074,unknown,75782,0.000963289,11,0,0.509250218,0.443258294,0.065991924,15,2.191698528
5,77,1,P000,निलकण्ठ पौडेल,पुरुष,47,35,2074,unknown,75782,0.000461851,12,0,0.509250218,0.443258294,0.065991924,15,2.191698528
5,77,1,P000,राम प्रसाद भेडिहार,पुरुष,61,33,2074,unknown,75782,0.00043546,13,0,0.509250218,0.443258294,0.065991924,15,2.191698528
5,77,1,P000,अलियास मिया,पुरुष,65,18,2074,unknown,75782,0.000237523,14,0,0.509250218,0.443258294,0.065991924,15,2.191698528
5,77,1,P000,चिज कुमार श्रेष्ठ,पुरुष,56,9,2074,unknown,75782,0.000118762,15,0,0.509250218,0.443258294,0.065991924,15,2.191698528
5,77,2,P002,देवेन्‍द्र राज क‌ंडेल,पुरुष,60,34130,2074,unknown,77916,0.438035833,1,1,0.438035833,0.306714924,0.13132091,11,2.998481211
5,77,2,P003,घनश्‍याम यादव अहिर,पुरुष,48,23898,2074,unknown,77916,0.306714924,2,0,0.438035833,0.306714924,0.13132091,11,2.998481211
5,77,2,P029,गोविन्‍द प्रसाद चौधरी,पुरुष,57,16928,2074,unknown,77916,0.217259613,3,0,0.438035833,0.306714924,0.13132091,11,2.998481211
5,77,2,P006,विरेन्द्र प्रसाद चौधरी,पुरुष,46,1136,2074,unknown,77916,0.014579804,4,0,0.438035833,0.306714924,0.13132091,11,2.998481211
5,77,2,P014,चिनक कुर्मी,पुरुष,51,641,2074,unknown,77916,0.008226808,5,0,0.438035833,0.306714924,0.13132091,11,2.998481211
5,77,2,P055,बल बहादुर तिलिजा पुन,पुरुष,74,562,2074,unknown,77916,0.007212896,6,0,0.438035833,0.306714924,0.13132091,11,2.998481211
5,77,2,P018,जितेन्द्र गुप्ता,पुरुष,30,235,2074,unknown,77916,0.003016069,7,0,0.438035833,0.306714924,0.13132091,11,2.998481211
5,77,2,P012,तिला बहादुर सुर्यवैशी,पुरुष,50,213,2074,unknown,77916,0.002733713,8,0,0.438035833,0.306714924,0.13132091,11,2.998481211
5,77,2,P113,प्रेम लाल रिमाल,पुरुष,70,103,2074,unknown,77916,0.001321936,9,0,0.438035833,0.306714924,0.13132091,11,2.998481211
5,77,2,P112,अमर धोवी,पुरुष,29,35,2074,unknown,77916,0.000449202,10,0,0.438035833,0.306714924,0.13132091,11,2.998481211
5,77,2,P000,जुना कुमारी कँडेल,महिला,36,35,2074,unknown,77916,0.000449202,11,0,0.438035833,0.306714924,0.13132091,11,2.998481211
6,78,1,P003,जनार्दन शर्मा,पुरुष,54,34402,2074,unknown,51915,0.662660117,1,1,0.662660117,0.301627661,0.361032457,6,1.884987567
6,78,1,P002,गोपाल जी जङ्ग शाह,पुरुष,68,15659,2074,unknown,51915,0.301627661,2,0,0.662660117,0.301627661,0.361032457,6,1.884987567
6,78,1,P022,कल बहादुर नाथ,पुरुष,40,783,2074,unknown,51915,0.015082346,3,0,0.662660117,0.301627661,0.361032457,6,1.884987567
6,78,1,P014,सरुण वाँठा मगर,पुरुष,49,624,2074,unknown,51915,0.012019648,4,0,0.662660117,0.301627661,0.361032457,6,1.884987567
6,78,1,P006,जगत बहादुर चन्द,पुरुष,33,256,2074,unknown,51915,0.004931137,5,0,0.662660117,0.301627661,0.361032457,6,1.884987567
6,78,1,P012,खडकसिं खड्का,पुरुष,43,191,2074,unknown,51915,0.003679091,6,0,0.662660117,0.301627661,0.361032457,6,1.884987567
1,1,1,P001,योगेश कुमार भट्टराई,पुरुष,56,21943,2079,masters,46391,0.473001229,1,1,0.473001229,0.4685176,0.004483628,11,2.252393679
1,1,1,P003,खेल प्रसाद बुडाक्षेत्री,पुरुष,46,21735,2079,plus2,46391,0.4685176,2,0,0.473001229,0.4685176,0.004483628,11,2.252393679
1,1,1,P034,होम प्रसाद तुम्बाहाम्फे,पुरुष,56,941,2079,see_slc,46391,0.020284107,3,0,0.473001229,0.4685176,0.004483628,11,2.252393679
1,1,1,P006,चन्द्र मादेन,पुरुष,49,628,2079,bachelors,46391,0.013537108,4,0,0.473001229,0.4685176,0.004483628,11,2.252393679
1,1,1,P005,राम बहादुर कार्की,पुरुष,65,406,2079,bachelors,46391,0.008751698,5,0,0.473001229,0.4685176,0.004483628,11,2.252393679
1,1,1,P055,इन्द्र कुमार लिम्बू,पुरुष,45,266,2079,bachelors,46391,0.005733871,6,0,0.473001229,0.4685176,0.004483628,11,2.252393679
1,1,1,P000,सन्जु कुमार पालुंवा,पुरुष,66,192,2079,see_slc,46391,0.004138734,7,0,0.473001229,0.4685176,0.004483628,11,2.252393679
1,1,1,P017,विक्रम लिम्वु,पुरुष,28,134,2079,see_slc,46391,0.002888491,8,0,0.473001229,0.4685176,0.004483628,11,2.252393679
1,1,1,P010,चैतन्य  प्रकाश  केदेम,पुरुष,54,61,2079,see_slc,46391,0.00131491,9,0,0.473001229,0.4685176,0.004483628,11,2.252393679
1,1,1,P090,कृष्ण वहादुर लिम्बु,पुरुष,56,56,2079,see_slc,46391,0.001207131,10,0,0.473001229,0.4685176,0.004483628,11,2.252393679
1,1,1,P000,हरि प्रसाद बराल,पुरुष,69,29,2079,plus2,46391,0.000625121,11,0,0.473001229,0.4685176,0.004483628,11,2.252393679
1,2,1,P001,वसन्त कुमार नेम्वाङ्ग,पुरुष,60,32135,2079,bachelors,70791,0.453941885,1,1,0.453941885,0.453292085,0.0006498,15,2.422248783
1,2,1,P002,भीष्म राज आङदेम्वे,पुरुष,57,32089,2079,plus2,70791,0.453292085,2,0,0.453941885,0.453292085,0.0006498,15,2.422248783
1,2,1,P005,कमल वहादुर चेम्जोङ,पुरुष,60,1578,2079,bachelors,70791,0.022290969,3,0,0.453941885,0.453292085,0.0006498,15,2.422248783
1,2,1,P006,प्रेम राज लावती,पुरुष,49,1274,2079,plus2,70791,0.017996638,4,0,0.453941885,0.453292085,0.0006498,15,2.422248783
1,2,1,P034,जस बहादुर योङहाङ,पुरुष,74,1011,2079,below_slc,70791,0.014281476,5,0,0.453941885,0.453292085,0.0006498,15,2.422248783
1,2,1,P022,दीन नाथ घिमिरे,पुरुष,61,816,2079,masters,70791,0.011526889,6,0,0.453941885,0.453292085,0.0006498,15,2.422248783
1,2,1,P004,दल प्रसाद लिङदेन,पुरुष,45,526,2079,bachelors,70791,0.007430323,7,0,0.453941885,0.453292085,0.0006498,15,2.422248783
1,2,1,P017,राम कुमार तुम्रोक,पुरुष,44,522,2079,below_slc,70791,0.007373819,8,0,0.453941885,0.453292085,0.0006498,15,2.422248783
1,2,1,P055,नरेन्द्र प्रसाद कुरुम्‍वाङ,पुरुष,65,302,2079,see_slc,70791,0.004266079,9,0,0.453941885,0.453292085,0.0006498,15,2.422248783
1,2,1,P061,मदन कुमार पोख्रेल,पुरुष,49,253,2079,below_slc,70791,0.003573901,10,0,0.453941885,0.453292085,0.0006498,15,2.422248783
1,2,1,P000,दल बहादुर आङदेम्बे,पुरुष,40,108,2079,see_slc,70791,0.001525618,11,0,0.453941885,0.453292085,0.0006498,15,2.422248783
1,2,1,P000,लाख वहादुर पालूङ्वा,पुरुष,39,86,2079,masters,70791,0.001214844,12,0,0.453941885,0.453292085,0.0006498,15,2.422248783
1,2,1,P090,भिम बहादुर तामाङ,पुरुष,32,39,2079,bachelors,70791,0.000550917,13,0,0.453941885,0.453292085,0.0006498,15,2.422248783
1,2,1,P000,विष्टन लावती,पुरुष,32,35,2079,plus2,70791,0.000494413,14,0,0.453941885,0.453292085,0.0006498,15,2.422248783
1,2,1,P000,बाल कृष्ण काफ्ले,पुरुष,41,17,2079,see_slc,70791,0.000240144,15,0,0.453941885,0.453292085,0.0006498,15,2.422248783
1,3,1,P001,महेश बस्नेत,पुरुष,62,25753,2079,bachelors,57018,0.451664387,1,1,0.451664387,0.404942299,0.046722088,11,2.68983632
1,3,1,P003,झलनाथ खनाल,पुरुष,72,23089,2079,bachelors,57018,0.404942299,2,0,0.451664387,0.404942299,0.046722088,11,2.68983632
1,3,1,P017,बुद्ध लाल मेचे,पुरुष,52,2442,2079,unknown,57018,0.04282858,3,0,0.451664387,0.404942299,0.046722088,11,2.68983632
1,3,1,P005,तोया नाथ शर्मा सापकोटा,पुरुष,67,1599,2079,masters,57018,0.028043776,4,0,0.451664387,0.404942299,0.046722088,11,2.68983632
1,3,1,P006,कमल कुमार राई,पुरुष,63,1313,2079,below_slc,57018,0.023027816,5,0,0.451664387,0.404942299,0.046722088,11,2.68983632
1,3,1,P000,बिक्रम पाण्डे,पुरुष,68,1184,2079,bachelors,57018,0.020765372,6,0,0.451664387,0.404942299,0.046722088,11,2.68983632
1,3,1,P000,निमा तेन्जीङ शेर्पा,पुरुष,57,640,2079,masters,57018,0.011224526,7,0,0.451664387,0.404942299,0.046722088,11,2.68983632
1,3,1,P073,गणेस प्रसाद पौडेल,पुरुष,60,347,2079,bachelors,57018,0.006085797,8,0,0.451664387,0.404942299,0.046722088,11,2.68983632
1,3,1,P055,पदम बहादुर लिम्बु,पुरुष,49,265,2079,see_slc,57018,0.004647655,9,0,0.451664387,0.404942299,0.046722088,11,2.68983632
1,3,1,P000,नेत्र प्रसाद रेग्मी,पुरुष,51,235,2079,plus2,57018,0.004121505,10,0,0.451664387,0.404942299,0.046722088,11,2.68983632
1,3,1,P034,जीत कुमार मुखिया,पुरुष,50,151,2079,plus2,57018,0.002648287,11,0,0.451664387,0.404942299,0.046722088,11,2.68983632
1,3,2,P001,सुहाङ नेम्बाङ,पुरुष,69,30020,2079,bachelors,66185,0.453577095,1,1,0.453577095,0.45185465,0.001722445,14,2.43058503
1,3,2,P002,डम्बर बहादुर खड्का,पुरुष,47,29906,2079,plus2,66185,0.45185465,2,0,0.453577095,0.45185465,0.001722445,14,2.43058503
1,3,2,P004,प्रकाश सापकोटा,पुरुष,30,1380,2079,plus2,66185,0.020850646,3,0,0.453577095,0.45185465,0.001722445,14,2.43058503
1,3,2,P017,मनि बहादुर लिम्वू (पापो),पुरुष,51,1363,2079,below_slc,66185,0.02059379,4,0,0.453577095,0.45185465,0.001722445,14,2.43058503
1,3,2,P055,खड्ग प्रसाद पालुंवा,पुरुष,59,1272,2079,bachelors,66185,0.019218856,5,0,0.453577095,0.45185465,0.001722445,14,2.43058503
1,3,2,P006,याम प्रसाद लिम्ब‍ू,पुरुष,52,724,2079,bachelors,66185,0.010939035,6,0,0.453577095,0.45185465,0.001722445,14,2.43058503
1,3,2,P034,गोविन्द सिंह लिम्वू,पुरुष,44,684,2079,plus2,66185,0.010334668,7,0,0.453577095,0.45185465,0.001722445,14,2.43058503
1,3,2,P005,गणेश प्रसाद दुलाल,पुरुष,61,510,2079,plus2,66185,0.007705673,8,0,0.453577095,0.45185465,0.001722445,14,2.43058503
1,3,2,P000,दिपेश बोहोरा,पुरुष,35,91,2079,see_slc,66185,0.001374934,9,0,0.453577095,0.45185465,0.001722445,14,2.43058503
1,3,2,P010,निर मणी माङमु लिम्बु,पुरुष,43,69,2079,unknown,66185,0.001042532,10,0,0.453577095,0.45185465,0.001722445,14,2.43058503
1,3,2,P073,डाक प्रसाद गौतम,पुरुष,55,54,2079,bachelors,66185,0.000815895,11,0,0.453577095,0.45185465,0.001722445,14,2.43058503
1,3,2,P026,याक बहादुर लिम्वू,पुरुष,56,48,2079,see_slc,66185,0.00072524,12,0,0.453577095,0.45185465,0.001722445,14,2.43058503
1,3,2,P065,तिलक बहादुर मगर,पुरुष,46,45,2079,bachelors,66185,0.000679912,13,0,0.453577095,0.45185465,0.001722445,14,2.43058503
1,3,2,P000,जुनु माखिम,महिला,56,19,2079,unknown,66185,0.000287074,14,0,0.453577095,0.45185465,0.001722445,14,2.43058503
1,4,1,P002,विश्व प्रकाश शर्मा,पुरुष,52,39624,2079,masters,77071,0.514123341,1,1,0.514123341,0.328904517,0.185218824,15,2.594969839
1,4,1,P001,अग्नि प्रसाद खरेल,पुरुष,61,25349,2079,bachelors,77071,0.328904517,2,0,0.514123341,0.328904517,0.185218824,15,2.594969839
1,4,1,P004,ओमनाथ भण्डारी,पुरुष,40,8564,2079,bachelors,77071,0.111118319,3,0,0.514123341,0.328904517,0.185218824,15,2.594969839
1,4,1,P017,सन्तोष तामाङ्ग,पुरुष,39,1577,2079,plus2,77071,0.020461652,4,0,0.514123341,0.328904517,0.185218824,15,2.594969839
1,4,1,P034,पदममाया लिम्बु,महिला,52,386,2079,unknown,77071,0.005008369,5,0,0.514123341,0.328904517,0.185218824,15,2.594969839
1,4,1,P006,राधा थापा,महिला,70,363,2079,unknown,77071,0.004709943,6,0,0.514123341,0.328904517,0.185218824,15,2.594969839
1,4,1,P013,ठण्डबहादुर अधिकारी,पुरुष,47,331,2079,bachelors,77071,0.004294741,7,0,0.514123341,0.328904517,0.185218824,15,2.594969839
1,4,1,P010,ओलीन राजवंशी,पुरुष,57,304,2079,unknown,77071,0.003944415,8,0,0.514123341,0.328904517,0.185218824,15,2.594969839
1,4,1,P041,मुकुन्द दाहाल,पुरुष,50,209,2079,bachelors,77071,0.002711785,9,0,0.514123341,0.328904517,0.185218824,15,2.594969839
1,4,1,P000,बिकास राजवंशी,पुरुष,25,126,2079,plus2,77071,0.001634856,10,0,0.514123341,0.328904517,0.185218824,15,2.594969839
1,4,1,P000,विदुर कुमार खतिवडा,पुरुष,45,103,2079,unknown,77071,0.00133643,11,0,0.514123341,0.328904517,0.185218824,15,2.594969839
1,4,1,P055,चित्रहाङ जबेगु,पुरुष,39,48,2079,see_slc,77071,0.000622802,12,0,0.514123341,0.328904517,0.185218824,15,2.594969839
1,4,1,P090,रमेश बास्तोला,पुरुष,44,46,2079,unknown,77071,0.000596852,13,0,0.514123341,0.328904517,0.185218824,15,2.594969839
1,4,1,P023,राम कुमार काफ्ले,पुरुष,54,27,2079,see_slc,77071,0.000350326,14,0,0.514123341,0.328904517,0.185218824,15,2.594969839
1,4,1,P000,केन्द्र कुमारी दाहाल,महिला,38,14,2079,plus2,77071,0.000181651,15,0,0.514123341,0.328904517,0.185218824,15,2.594969839
1,4,2,P001,देव राज घिमिरे,पुरुष,66,28716,2079,plus2,81721,0.351390707,1,1,0.351390707,0.3237234,0.027667307,18,3.715568569
1,4,2,P000,भद्र प्रसाद नेपाल,पुरुष,46,26455,2079,masters,81721,0.3237234,2,0,0.351390707,0.3237234,0.027667307,18,3.715568569
1,4,2,P003,हरि कुमार राना मगर,पुरुष,63,13930,2079,plus2,81721,0.170458022,3,0,0.351390707,0.3237234,0.027667307,18,3.715568569
1,4,2,P004,रुद्र प्रसाद गिरी,पुरुष,54,8781,2079,masters,81721,0.107450961,4,0,0.351390707,0.3237234,0.027667307,18,3.715568569
1,4,2,P034,रेश्मा चेम्जोङ,महिला,37,762,2079,plus2,81721,0.009324409,5,0,0.351390707,0.3237234,0.027667307,18,3.715568569
1,4,2,P017,अकल बहादुर तामाङ्ग,पुरुष,52,684,2079,see_slc,81721,0.008369942,6,0,0.351390707,0.3237234,0.027667307,18,3.715568569
1,4,2,P073,नारायण बहादुर भारती,पुरुष,52,446,2079,masters,81721,0.005457594,7,0,0.351390707,0.3237234,0.027667307,18,3.715568569
1,4,2,P010,त्रीनारायण राजवंशी,पुरुष,61,428,2079,see_slc,81721,0.005237332,8,0,0.351390707,0.3237234,0.027667307,18,3.715568569
1,4,2,P055,प्रशुराम मगर,पुरुष,55,288,2079,see_slc,81721,0.003524186,9,0,0.351390707,0.3237234,0.027667307,18,3.715568569
1,4,2,P000,राज कुमार तामाङ लामा,पुरुष,47,283,2079,masters,81721,0.003463002,10,0,0.351390707,0.3237234,0.027667307,18,3.715568569
1,4,2,P000,सन्तोष घिमिरे,पुरुष,39,252,2079,masters,81721,0.003083663,11,0,0.351390707,0.3237234,0.027667307,18,3.715568569
1,4,2,P000,कुमार भट्टराई,पुरुष,50,244,2079,masters,81721,0.002985769,12,0,0.351390707,0.3237234,0.027667307,18,3.715568569
1,4,2,P006,रामसुफल कामती,पुरुष,63,133,2079,unknown,81721,0.001627489,13,0,0.351390707,0.3237234,0.027667307,18,3.715568569
1,4,2,P041,ज्ञानेन्द्रराज कार्की,पुरुष,36,106,2079,see_slc,81721,0.001297096,14,0,0.351390707,0.3237234,0.027667307,18,3.715568569
1,4,2,P090,कृष्ण प्रसाद गौतम,पुरुष,31,99,2079,unknown,81721,0.001211439,15,0,0.351390707,0.3237234,0.027667307,18,3.715568569
1,4,2,P000,चेत कुमार खनाल,पुरुष,47,80,2079,plus2,81721,0.000978941,16,0,0.351390707,0.3237234,0.027667307,18,3.715568569
1,4,2,P000,खेमराज दहाल,पुरुष,60,20,2079,below_slc,81721,0.000244735,17,0,0.351390707,0.3237234,0.027667307,18,3.715568569
1,4,2,P011,महेन्द्र खायमली,पुरुष,50,14,2079,bachelors,81721,0.000171315,18,0,0.351390707,0.3237234,0.027667307,18,3.715568569
1,4,3,P005,राजेन्द्र प्रसाद लिङ्देन,पुरुष,57,40662,2079,bachelors,84808,0.479459485,1,1,0.479459485,0.440831054,0.038628431,18,2.346945354
1,4,3,P002,कृष्ण प्रसाद सिटौला,पुरुष,72,37386,2079,bachelors,84808,0.440831054,2,0,0.479459485,0.440831054,0.038628431,18,2.346945354
1,4,3,P004,प्रकाश पाठक,पुरुष,34,3461,2079,bachelors,84808,0.040809829,3,0,0.479459485,0.440831054,0.038628431,18,2.346945354
1,4,3,P000,डम्बर बहादुर गिरी,पुरुष,39,735,2079,below_slc,84808,0.008666635,4,0,0.479459485,0.440831054,0.038628431,18,2.346945354
1,4,3,P017,श्याम बहादुर लिम्वु,पुरुष,36,650,2079,bachelors,84808,0.007664371,5,0,0.479459485,0.440831054,0.038628431,18,2.346945354
1,4,3,P006,वीर बहादुर राई,पुरुष,70,464,2079,below_slc,84808,0.005471182,6,0,0.479459485,0.440831054,0.038628431,18,2.346945354
1,4,3,P013,योगेन्द्र प्रसाद खनाल,पुरुष,41,374,2079,see_slc,84808,0.004409961,7,0,0.479459485,0.440831054,0.038628431,18,2.346945354
1,4,3,P000,प्रेम प्रसाद खनाल,पुरुष,37,294,2079,plus2,84808,0.003466654,8,0,0.479459485,0.440831054,0.038628431,18,2.346945354
1,4,3,P007,भोट लाल राजवंशी,पुरुष,34,194,2079,see_slc,84808,0.00228752,9,0,0.479459485,0.440831054,0.038628431,18,2.346945354
1,4,3,P034,डम्बर बहादुर लिम्बु,पुरुष,44,113,2079,see_slc,84808,0.001332421,10,0,0.479459485,0.440831054,0.038628431,18,2.346945354
1,4,3,P000,ओम प्रकाश खरेल,पुरुष,43,107,2079,masters,84808,0.001261673,11,0,0.479459485,0.440831054,0.038628431,18,2.346945354
1,4,3,P000,मनोरथ राजवंशी,पुरुष,47,82,2079,plus2,84808,0.00096689,12,0,0.479459485,0.440831054,0.038628431,18,2.346945354
1,4,3,P010,देवेन्द्र किशोर ढुंगाना,पुरुष,60,70,2079,bachelors,84808,0.000825394,13,0,0.479459485,0.440831054,0.038628431,18,2.346945354
1,4,3,P055,गजेन्द्र लिम्बु,पुरुष,34,61,2079,bachelors,84808,0.000719272,14,0,0.479459485,0.440831054,0.038628431,18,2.346945354
1,4,3,P073,भक्ती प्रसाद पनेरु,पुरुष,42,59,2079,plus2,84808,0.000695689,15,0,0.479459485,0.440831054,0.038628431,18,2.346945354
1,4,3,P093,चूडामणि अधिकारी,पुरुष,61,35,2079,bachelors,84808,0.000412697,17,0,0.479459485,0.440831054,0.038628431,18,2.346945354
1,4,3,P011,कृष्ण गोपाल छुस्यावाग,पुरुष,55,35,2079,see_slc,84808,0.000412697,16,0,0.479459485,0.440831054,0.038628431,18,2.346945354
1,4,3,P061,देवी  रमण भट्टराई,पुरुष,68,26,2079,masters,84808,0.000306575,18,0,0.479459485,0.440831054,0.038628431,18,2.346945354
1,4,4,P001,लाल प्रसाद साँवा लिम्बू,पुरुष,55,29315,2079,masters,74836,0.391723235,1,1,0.391723235,0.299962585,0.09176065,18,3.524990015
1,4,4,P002,देउ कुमार थेवे,पुरुष,57,22448,2079,plus2,74836,0.299962585,2,0,0.391723235,0.299962585,0.09176065,18,3.524990015
1,4,4,P004,शम्भु प्रसाद ढकाल,पुरुष,46,14069,2079,bachelors,74836,0.187997755,3,0,0.391723235,0.299962585,0.09176065,18,3.524990015
1,4,4,P000,खुश्बु ओली,महिला,32,5010,2079,masters,74836,0.066946389,4,0,0.391723235,0.299962585,0.09176065,18,3.524990015
1,4,4,P013,युक्त प्रसाद भेटवाल,पुरुष,61,917,2079,see_slc,74836,0.012253461,5,0,0.391723235,0.299962585,0.09176065,18,3.524990015
1,4,4,P000,नन्द राज राई,पुरुष,67,810,2079,masters,74836,0.010823668,6,0,0.391723235,0.299962585,0.09176065,18,3.524990015
1,4,4,P034,लाहान सिं तुम्बापो,पुरुष,64,706,2079,below_slc,74836,0.009433962,7,0,0.391723235,0.299962585,0.09176065,18,3.524990015
1,4,4,P017,दिलिप धिमाल,पुरुष,37,445,2079,plus2,74836,0.005946336,8,0,0.391723235,0.299962585,0.09176065,18,3.524990015
1,4,4,P007,सत्य नारायण राजवंशी,पुरुष,45,416,2079,below_slc,74836,0.005558822,9,0,0.391723235,0.299962585,0.09176065,18,3.524990015
1,4,4,P006,हर्कराज राई,पुरुष,63,183,2079,see_slc,74836,0.002445347,10,0,0.391723235,0.299962585,0.09176065,18,3.524990015
