state_id,district_id,const_id,party_id,candidate_name,gender,age,qualification,election_year,seat_id,candidate_name_norm,candidate_key,pr_share_seat_79,pr_rank_seat_79,pr_share_district_74,pr_rank_district_74,missing_pr_share_seat_79,missing_pr_rank_seat_79,missing_pr_share_district_74,missing_pr_rank_district_74,Literacy Rate 2078,edu_below_slc,edu_slc_to_inter,edu_grad_or_higher,cand_vote_share_prev_79,cand_rank_prev_79,cand_won_prev_79,missing_cand_vote_share_prev_79,missing_cand_rank_prev_79,missing_cand_won_prev_79,party_vote_share_prev_79,party_rank_prev_79,party_won_prev_79,party_contested_prev_79,missing_party_vote_share_prev_79,missing_party_rank_prev_79,missing_party_won_prev_79,enp_prev_79,num_candidates_prev_79,margin_prev_79,top1_share_prev_79,top2_share_prev_79,missing_enp_prev_79,missing_num_candidates_prev_79,missing_margin_prev_79,missing_top1_share_prev_79,missing_top2_share_prev_79,is_independent,is_alternative_party,is_youth_favoured_party,has_national_leader_presence,is_old_established_party,was_in_ousted_government
3,26,3,P000,राम कृष्‍ण पुजारी,पुरुष,49,below_slc,2082,26_3,र म क ष ण प ज र,र म क ष ण प ज र_26_3,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,1,0,0,0,0,0
3,26,3,P000,केशव नेपाल,पुरुष,47,see_slc,2082,26_3,क शव न प ल,क शव न प ल_26_3,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,1,0,0,0,0,0
3,26,3,P000,सज्‍जन आचार्य,पुरुष,39,bachelors,2082,26_3,सज जन आच र य,सज जन आच र य_26_3,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,1,0,0,0,0,0
3,26,3,P000,श्रीकृष्‍ण वराल,पुरुष,47,see_slc,2082,26_3,श र क ष ण वर ल,श र क ष ण वर ल_26_3,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,1,0,0,0,0,0
3,26,3,P000,सुरेश कुमार ढुङ्गाना,पुरुष,63,phd,2082,26_3,स र श क म र ढ ङ ग न,स र श क म र ढ ङ ग न_26_3,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,1,0,0,0,0,0
3,26,3,P001,रामेश्‍वर फुयाल,पुरुष,63,masters,2082,26_3,र म श वर फ य ल,र म श वर फ य ल_26_3,0.24918906089295603,2.0,0.3643059266635773,1.0,0,0,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.300008039,2.0,0.0,1,0,0,0,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,0,0,0,1,1,1
3,26,3,P002,रमेश अर्याल,पुरुष,59,bachelors,2082,26_3,रम श अर य ल,रम श अर य ल_26_3,0.28004430496584826,1.0,0.3009524466836911,2.0,0,0,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.406173799,1.0,1.0,1,0,0,0,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,0,0,0,1,1,1
3,26,3,P003,निरज लामा,पुरुष,45,below_slc,2082,26_3,न रज ल म,न रज ल म_26_3,0.05018592262454179,5.0,0.07747749524269643,4.0,0,0,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.013880329,7.0,0.0,1,0,0,0,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,0,0,0,1,1,0
3,26,3,P004,राजु नाथ पाण्डे,पुरुष,55,masters,2082,26_3,र ज न थ प ण ड,र ज न थ प ण ड_26_3,0.24309712808882092,3.0,0.0,0.0,0,0,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.157158552,3.0,0.0,1,0,0,0,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,0,1,1,1,0,0
3,26,3,P005,सुन्दर राम बोहरा,पुरुष,53,phd,2082,26_3,स न दर र म ब हर,स न दर र म ब हर_26_3,0.13080513726627813,4.0,0.03672490460743618,5.0,0,0,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.067284761,4.0,0.0,1,0,0,0,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,0,0,0,1,1,0
3,26,3,P006,प्रनिल ध्वज कार्की,पुरुष,62,plus2,2082,26_3,प रन ल ध वज क र क,प रन ल ध वज क र क_26_3,0.0035865924734302065,8.0,0.009221281168965619,7.0,0,0,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.001179024,14.0,0.0,1,0,0,0,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,0,0,0,1,1,0
3,26,3,P011,मदन श्रेष्ठ,पुरुष,56,plus2,2082,26_3,मदन श र ष ठ,मदन श र ष ठ_26_3,0.0050897966718531605,7.0,0.007895151987221833,8.0,0,0,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.002331252,11.0,0.0,1,0,0,0,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,0,0,0,0,0,0
3,26,3,P014,शेखर अर्याल,पुरुष,47,phd,2082,26_3,श खर अर य ल,श खर अर य ल_26_3,0.0,0.0,0.010971377301006675,6.0,1,1,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,0,0,0,0,0,0
3,26,3,P017,कुल बहादुर लामा,पुरुष,57,see_slc,2082,26_3,क ल बह द र ल म,क ल बह द र ल म_26_3,0.0027690603655159685,11.0,0.00021444839927827023,33.0,0,0,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.001795332,12.0,0.0,1,0,0,0,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,0,0,0,0,0,0
3,26,3,P026,बाबु काजी कार्की,पुरुष,43,see_slc,2082,26_3,ब ब क ज क र क,ब ब क ज क र क_26_3,0.00021097602784883569,37.0,0.0,0.0,0,0,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,0,0,0,0,0,0
3,26,3,P044,प्रेम छिरी शेर्पा,पुरुष,43,plus2,2082,26_3,प र म छ र श र प,प र म छ र श र प_26_3,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,0,0,0,0,0,0
3,26,3,P046,सुवाश घिसीङ,पुरुष,30,plus2,2082,26_3,स व श घ स ङ,स व श घ स ङ_26_3,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,0,1,0,1,0,0
3,26,3,P050,जित बहादुर तामाङ,पुरुष,68,below_slc,2082,26_3,ज त बह द र त म ङ,ज त बह द र त म ङ_26_3,0.0001318600174055223,39.0,0.0,0.0,0,0,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,0,0,0,0,0,0
3,26,3,P052,शेखर नाथ आचार्य,पुरुष,60,see_slc,2082,26_3,श खर न थ आच र य,श खर न थ आच र य_26_3,0.0002637200348110446,33.0,0.0,0.0,0,0,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,0,0,0,0,0,0
3,26,3,P057,कुलमान घिसिङ्,पुरुष,55,masters,2082,26_3,क लम न घ स ङ,क लम न घ स ङ_26_3,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,0,1,0,1,0,0
3,26,3,P086,रुप सागर देवी,महिला,50,see_slc,2082,26_3,र प स गर द व,र प स गर द व_26_3,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.509207855,23,0.10616576,0.406173799,0.300008039,0,0,0,0,0,0,0,0,0,0,0
3,26,4,P000,मनोज अधिकारी,पुरुष,39,unknown,2082,26_4,मन ज अध क र,मन ज अध क र_26_4,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,1,0,0,0,0,0
3,26,4,P000,संजिव दर्जी,पुरुष,58,unknown,2082,26_4,स ज व दर ज,स ज व दर ज_26_4,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,1,0,0,0,0,0
3,26,4,P000,आशिष श्रेष्‍ठ,पुरुष,40,unknown,2082,26_4,आश ष श र ष ठ,आश ष श र ष ठ_26_4,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,1,0,0,0,0,0
3,26,4,P000,केदार बहादुर कार्की,पुरुष,58,unknown,2082,26_4,क द र बह द र क र क,क द र बह द र क र क_26_4,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,1,0,0,0,0,0
3,26,4,P000,दीपेन्द्र कुमार काफ्ले,पुरुष,54,unknown,2082,26_4,द प न द र क म र क फ ल,द प न द र क म र क फ ल_26_4,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,1,0,0,0,0,0
3,26,4,P000,विनोद बाबु प्रधान,पुरुष,57,unknown,2082,26_4,व न द ब ब प रध न,व न द ब ब प रध न_26_4,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,1,0,0,0,0,0
3,26,4,P000,अर्चन शम्शेर राणा,पुरुष,43,unknown,2082,26_4,अर चन शम श र र ण,अर चन शम श र र ण_26_4,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.027566475,5.0,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,1,0,0,0,0,0
3,26,4,P000,पुजन गजुरेल,पुरुष,29,unknown,2082,26_4,प जन गज र ल,प जन गज र ल_26_4,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,1,0,0,0,0,0
3,26,4,P000,देवराज पौडेल,पुरुष,34,unknown,2082,26_4,द वर ज प ड ल,द वर ज प ड ल_26_4,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,1,0,0,0,0,0
3,26,4,P000,मुस्कान पौडेल,पुरुष,57,unknown,2082,26_4,म स क न प ड ल,म स क न प ड ल_26_4,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,1,0,0,0,0,0
3,26,4,P000,मदन देव आचार्य,पुरुष,87,unknown,2082,26_4,मदन द व आच र य,मदन द व आच र य_26_4,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,1,0,0,0,0,0
3,26,4,P001,राजन भट्टराई,पुरुष,57,unknown,2082,26_4,र जन भट टर ई,र जन भट टर ई_26_4,0.2371221987694795,2.0,0.3643059266635773,1.0,0,0,0,0,89.23,39.3,35.6,20.38,0.314607507,2.0,0.0,0,0,0,0.314607507,2.0,0.0,1,0,0,0,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,0,0,0,1,1,1
3,26,4,P002,सचिन तिमल्सेना,पुरुष,33,unknown,2082,26_4,सच न त मल स न,सच न त मल स न_26_4,0.2651457313513271,1.0,0.3009524466836911,2.0,0,0,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.483707623,1.0,1.0,1,0,0,0,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,0,0,0,1,1,1
3,26,4,P003,इन्द्र कुमार भुसाल,पुरुष,40,unknown,2082,26_4,इन द र क म र भ स ल,इन द र क म र भ स ल_26_4,0.07358422778102124,5.0,0.07747749524269643,4.0,0,0,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,0,0,0,1,1,0
3,26,4,P004,पुकार बम,पुरुष,38,unknown,2082,26_4,प क र बम,प क र बम_26_4,0.21134414155476713,3.0,0.0,0.0,0,0,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,0,1,1,1,0,0
3,26,4,P005,सुरेन्द्र राज भण्डारी,पुरुष,63,unknown,2082,26_4,स र न द र र ज भण ड र,स र न द र र ज भण ड र_26_4,0.15451116001257467,4.0,0.03672490460743618,5.0,0,0,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.091963941,3.0,0.0,1,0,0,0,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,0,0,0,1,1,0
3,26,4,P011,आशा लाल श्रेष्‍ठ,पुरुष,58,unknown,2082,26_4,आश ल ल श र ष ठ,आश ल ल श र ष ठ_26_4,0.0068486998697624285,7.0,0.007895151987221833,8.0,0,0,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.003428779,7.0,0.0,1,0,0,0,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,0,0,0,0,0,0
3,26,4,P012,छवि बहादुर खनाल,पुरुष,56,unknown,2082,26_4,छव बह द र खन ल,छव बह द र खन ल_26_4,0.00038173081241298784,31.0,0.002033562406949114,15.0,0,0,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,0,0,0,0,0,0
3,26,4,P014,दत्त बुढा,पुरुष,34,unknown,2082,26_4,दत त ब ढ,दत त ब ढ_26_4,0.0,0.0,0.010971377301006675,6.0,1,1,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,0,0,0,0,0,0
3,26,4,P017,सिता तामाङ्ग,महिला,58,unknown,2082,26_4,स त त म ङ ग,स त त म ङ ग_26_4,0.0007634616248259757,19.0,0.00021444839927827023,33.0,0,0,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.000590386,19.0,0.0,1,0,0,0,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,0,0,0,0,0,0
3,26,4,P041,श्‍याम कुमार भट्रराई खत्री,पुरुष,70,unknown,2082,26_4,श य म क म र भट रर ई खत र,श य म क म र भट रर ई खत र_26_4,0.0050747743297256025,8.0,0.0,0.0,0,0,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.002611322,10.0,0.0,1,0,0,0,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,0,0,0,0,0,0
3,26,4,P045,राजन पुरी,पुरुष,31,unknown,2082,26_4,र जन प र,र जन प र_26_4,0.0035478510800736516,10.0,0.0,0.0,0,0,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,0,0,0,0,0,0
3,26,4,P046,बरुण अमात्य,पुरुष,39,unknown,2082,26_4,बर ण अम त य,बर ण अम त य_26_4,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,0,1,0,1,0,0
3,26,4,P050,प्रेम कुमार राई,पुरुष,48,unknown,2082,26_4,प र म क म र र ई,प र म क म र र ई_26_4,0.0006511878564692146,21.0,0.0,0.0,0,0,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.000499557,20.0,0.0,1,0,0,0,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,0,0,0,0,0,0
3,26,4,P052,करिस्मा  खरेल,महिला,42,unknown,2082,26_4,कर स म खर ल,कर स म खर ल_26_4,0.00029191179772757893,36.0,0.0,0.0,0,0,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,0,0,0,0,0,0
3,26,4,P055,चेत बहादुर आले,पुरुष,51,unknown,2082,26_4,च त बह द र आल,च त बह द र आल_26_4,0.0011002829298962591,16.0,0.0005398183843901285,23.0,0,0,0,0,89.23,39.3,35.6,20.38,0.0006358,18.0,0.0,0,0,0,0.0006358,18.0,0.0,1,0,0,0,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,0,0,0,0,0,0
3,26,4,P057,झनक बहादुर अधिकारी,पुरुष,45,unknown,2082,26_4,झनक बह द र अध क र,झनक बह द र अध क र_26_4,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,0,1,0,1,0,0
3,26,4,P086,केम्श सिंह,पुरुष,25,unknown,2082,26_4,क म श स ह,क म श स ह_26_4,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.898621804,31,0.169100116,0.483707623,0.314607507,0,0,0,0,0,0,0,0,0,0,0
3,26,5,P000,युवराज काफ्ले,पुरुष,54,bachelors,2082,26_5,य वर ज क फ ल,य वर ज क फ ल_26_5,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.966859618,29,0.114608719,0.344548244,0.229939525,0,0,0,0,0,1,0,0,0,0,0
3,26,5,P000,रमिता सापकोटा,महिला,37,masters,2082,26_5,रम त स पक ट,रम त स पक ट_26_5,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.966859618,29,0.114608719,0.344548244,0.229939525,0,0,0,0,0,1,0,0,0,0,0
3,26,5,P000,प्रभा श्रेष्‍ठ,महिला,46,plus2,2082,26_5,प रभ श र ष ठ,प रभ श र ष ठ_26_5,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.966859618,29,0.114608719,0.344548244,0.229939525,0,0,0,0,0,1,0,0,0,0,0
3,26,5,P000,क्यामुना मिजार,महिला,38,see_slc,2082,26_5,क य म न म ज र,क य म न म ज र_26_5,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.966859618,29,0.114608719,0.344548244,0.229939525,0,0,0,0,0,1,0,0,0,0,0
3,26,5,P000,ढक बहादुर कार्की,पुरुष,55,masters,2082,26_5,ढक बह द र क र क,ढक बह द र क र क_26_5,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.966859618,29,0.114608719,0.344548244,0.229939525,0,0,0,0,0,1,0,0,0,0,0
3,26,5,P000,धर्म डंगोल,पुरुष,49,masters,2082,26_5,धर म ड ग ल,धर म ड ग ल_26_5,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.966859618,29,0.114608719,0.344548244,0.229939525,0,0,0,0,0,1,0,0,0,0,0
3,26,5,P001,इश्वर पोखरेल,पुरुष,72,bachelors,2082,26_5,इश वर प खर ल,इश वर प खर ल_26_5,0.2149474434348833,3.0,0.3643059266635773,1.0,0,0,0,0,89.23,39.3,35.6,20.38,0.229939525,2.0,0.0,0,0,0,0.229939525,2.0,0.0,1,0,0,0,4.966859618,29,0.114608719,0.344548244,0.229939525,0,0,0,0,0,0,0,0,1,1,1
3,26,5,P002,प्रदीप पौडेल,पुरुष,50,masters,2082,26_5,प रद प प ड ल,प रद प प ड ल_26_5,0.22365490824870835,2.0,0.3009524466836911,2.0,0,0,0,0,89.23,39.3,35.6,20.38,0.344548244,1.0,1.0,0,0,0,0.344548244,1.0,1.0,1,0,0,0,4.966859618,29,0.114608719,0.344548244,0.229939525,0,0,0,0,0,0,0,0,1,1,1
3,26,5,P003,कल्पना शर्मा,महिला,48,masters,2082,26_5,कल पन शर म,कल पन शर म_26_5,0.040753607696419024,5.0,0.07747749524269643,4.0,0,0,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.966859618,29,0.114608719,0.344548244,0.229939525,0,0,0,0,0,0,0,0,1,1,0
3,26,5,P004,सस्मित पोखरेल,पुरुष,29,bachelors,2082,26_5,सस म त प खर ल,सस म त प खर ल_26_5,0.25937555674327456,1.0,0.0,0.0,0,0,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.123589674,3.0,0.0,1,0,0,0,4.966859618,29,0.114608719,0.344548244,0.229939525,0,0,0,0,0,0,1,1,1,0,0
3,26,5,P005,कमल थापा,पुरुष,70,masters,2082,26_5,कमल थ प,कमल थ प_26_5,0.16036433279885978,4.0,0.03672490460743618,5.0,0,0,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.071351205,4.0,0.0,1,0,0,0,4.966859618,29,0.114608719,0.344548244,0.229939525,0,0,0,0,0,0,0,0,1,1,0
3,26,5,P006,दानिन्द्र जोशी,पुरुष,49,bachelors,2082,26_5,द न न द र ज श,द न न द र ज श_26_5,0.004008551576696953,9.0,0.009221281168965619,7.0,0,0,0,0,89.23,39.3,35.6,20.38,0.000834913,22.0,0.0,0,0,0,0.002956043,13.0,0.0,1,0,0,0,4.966859618,29,0.114608719,0.344548244,0.229939525,0,0,0,0,0,0,0,0,1,1,0
3,26,5,P011,शाेभा लाल श्रेष्ठ,पुरुष,54,see_slc,2082,26_5,श भ ल ल श र ष ठ,श भ ल ल श र ष ठ_26_5,0.03605469445929093,6.0,0.007895151987221833,8.0,0,0,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.02531817,8.0,0.0,1,0,0,0,4.966859618,29,0.114608719,0.344548244,0.229939525,0,0,0,0,0,0,0,0,0,0,0
3,26,5,P012,अशोक विक्रम जि सी,पुरुष,54,masters,2082,26_5,अश क व क रम ज स,अश क व क रम ज स_26_5,0.0010912168181008374,20.0,0.002033562406949114,15.0,0,0,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.966859618,29,0.114608719,0.344548244,0.229939525,0,0,0,0,0,0,0,0,0,0,0
3,26,5,P014,विष्‍णु श्रेष्‍ठ,पुरुष,48,plus2,2082,26_5,व ष ण श र ष ठ,व ष ण श र ष ठ_26_5,0.0,0.0,0.010971377301006675,6.0,1,1,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.966859618,29,0.114608719,0.344548244,0.229939525,0,0,0,0,0,0,0,0,0,0,0
3,26,5,P017,मिरा गुरुङ,महिला,46,plus2,2082,26_5,म र ग र ङ,म र ग र ङ_26_5,0.000779440584357741,26.0,0.00021444839927827023,33.0,0,0,0,0,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.966859618,29,0.114608719,0.344548244,0.229939525,0,0,0,0,0,0,0,0,0,0,0
3,26,5,P024,स्याम काजी सुनुवार,पुरुष,36,plus2,2082,26_5,स य म क ज स न व र,स य म क ज स न व र_26_5,0.0010689470871191875,21.0,0.0,0.0,0,0,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.966859618,29,0.114608719,0.344548244,0.229939525,0,0,0,0,0,0,0,0,0,0,0
3,26,5,P026,निमेस खनाल,पुरुष,53,bachelors,2082,26_5,न म स खन ल,न म स खन ल_26_5,0.0004231248886513451,34.0,0.0,0.0,0,0,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.966859618,29,0.114608719,0.344548244,0.229939525,0,0,0,0,0,0,0,0,0,0,0
3,26,5,P037,नीशा अधिकारी,महिला,39,masters,2082,26_5,न श अध क र,न श अध क र_26_5,0.0,0.0,0.0,0.0,1,1,1,1,89.23,39.3,35.6,20.38,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,4.966859618,29,0.114608719,0.344548244,0.229939525,0,0,0,0,0,0,0,0,0,0,0
