state_id,district_id,const_id,party_id,candidate_name,gender,age,vote_received,election_year,qualification,total_votes_const,vote_share,rank_in_const,won_seat,top1_vote_share,top2_vote_share,margin_top1_top2,num_candidates,enp,seat_id,candidate_name_norm,candidate_key,pr_share_seat_79,pr_rank_seat_79,pr_share_district_74,pr_rank_district_74,missing_pr_share_seat_79,missing_pr_rank_seat_79,missing_pr_share_district_74,missing_pr_rank_district_74,Literacy Rate 2078,edu_below_slc,edu_slc_to_inter,edu_grad_or_higher,cand_vote_share_prev_74,cand_rank_prev_74,cand_won_prev_74,missing_cand_vote_share_prev_74,missing_cand_rank_prev_74,missing_cand_won_prev_74,party_vote_share_prev_74,party_rank_prev_74,party_won_prev_74,party_contested_prev_74,missing_party_vote_share_prev_74,missing_party_rank_prev_74,missing_party_won_prev_74,enp_prev_74,num_candidates_prev_74,margin_prev_74,top1_share_prev_74,top2_share_prev_74,missing_enp_prev_74,missing_num_candidates_prev_74,missing_margin_prev_74,missing_top1_share_prev_74,missing_top2_share_prev_74,is_independent,is_alternative_party,is_youth_favoured_party,has_national_leader_presence,is_old_established_party,was_in_ousted_government
7,71,2,P005,भरत सिहं वि.सि.(बुढाक्षेत्री),पुरुष,42,2784,2079,below_slc,56710,0.049091871,4,0,0.385663904,0.284394287,0.101269617,9,3.298917173,71_2,भरत स ह व स ब ढ क ष त र,भरत स ह व स ब ढ क ष त र_71_2,0.04402910398398942,6.0,0.014956730344685485,7.0,0,0,0,0,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.521602547,6,0.033352023,0.455009134,0.421657111,0,0,0,0,0,0,0,0,1,1,0
7,71,2,P011,रमेश कुमार रावल,पुरुष,45,318,2079,unknown,56710,0.005607477,5,0,0.385663904,0.284394287,0.101269617,9,3.298917173,71_2,रम श क म र र वल,रम श क म र र वल_71_2,0.005953087634198878,7.0,0.0022812233244046743,14.0,0,0,0,0,77.61,65.84,18.869999999999997,6.09,0.005407947,5.0,0.0,0,0,0,0.005407947,5.0,0.0,1,0,0,0,2.521602547,6,0.033352023,0.455009134,0.421657111,0,0,0,0,0,0,0,0,0,0,0
7,71,2,P017,पदम बहादुर वुढामगर,पुरुष,25,210,2079,unknown,56710,0.003703051,6,0,0.385663904,0.284394287,0.101269617,9,3.298917173,71_2,पदम बह द र व ढ मगर,पदम बह द र व ढ मगर_71_2,0.0032563898169976763,9.0,0.00012141995113766815,27.0,0,0,0,0,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.521602547,6,0.033352023,0.455009134,0.421657111,0,0,0,0,0,0,0,0,0,0,0
7,71,2,P052,शेखर शर्मा,पुरुष,50,131,2079,see_slc,56710,0.002309998,7,0,0.385663904,0.284394287,0.101269617,9,3.298917173,71_2,श खर शर म,श खर शर म_71_2,0.004240090907549058,8.0,0.0,0.0,0,0,1,1,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.521602547,6,0.033352023,0.455009134,0.421657111,0,0,0,0,0,0,0,0,0,0,0
7,71,2,P016,देशराम चौधरी,पुरुष,45,104,2079,unknown,56710,0.001833892,8,0,0.385663904,0.284394287,0.101269617,9,3.298917173,71_2,द शर म च धर,द शर म च धर_71_2,0.0020691643628839404,12.0,0.0,0.0,0,0,1,1,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.521602547,6,0.033352023,0.455009134,0.421657111,0,0,0,0,0,0,0,0,0,0,0
7,71,2,P010,कमलेश कुमार चौधरी,पुरुष,33,48,2079,unknown,56710,0.000846412,9,0,0.385663904,0.284394287,0.101269617,9,3.298917173,71_2,कमल श क म र च धर,कमल श क म र च धर_71_2,0.002153966181034921,11.0,0.0,0.0,0,0,1,1,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.521602547,6,0.033352023,0.455009134,0.421657111,0,0,0,0,0,0,0,0,0,0,0
7,71,3,P009,गंगा राम चौधरी,पुरुष,44,23120,2079,bachelors,59719,0.387146469,1,1,0.387146469,0.297208594,0.089937876,8,3.573444404,71_3,ग ग र म च धर,ग ग र म च धर_71_3,0.360290921250627,1.0,0.0,0.0,0,0,1,1,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.05682235,9,0.076604591,0.43462842,0.358023829,0,0,0,0,0,0,1,0,0,0,0
7,71,3,P003,कृष्ण कुमार चौधरी,पुरुष,44,17749,2079,plus2,59719,0.297208594,2,0,0.387146469,0.297208594,0.089937876,8,3.573444404,71_3,क ष ण क म र च धर,क ष ण क म र च धर_71_3,0.18520314328707574,2.0,0.17311173579018632,3.0,0,0,0,0,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.43462842,1.0,1.0,1,0,0,0,3.05682235,9,0.076604591,0.43462842,0.358023829,0,0,0,0,0,0,0,0,1,1,1
7,71,3,P001,गौरी शंकर चौधरी,पुरुष,40,9874,2079,plus2,59719,0.165341014,3,0,0.387146469,0.297208594,0.089937876,8,3.573444404,71_3,ग र श कर च धर,ग र श कर च धर_71_3,0.1259153987627487,4.0,0.2576053042121685,2.0,0,0,0,0,77.61,65.84,18.869999999999997,6.09,0.43462842,1.0,1.0,0,0,0,0.0,0.0,0.0,0,1,1,1,3.05682235,9,0.076604591,0.43462842,0.358023829,0,0,0,0,0,0,0,0,1,1,0
7,71,3,P005,बिरेन्द्र बहादुर बम,पुरुष,50,7045,2079,plus2,59719,0.117969156,4,0,0.387146469,0.297208594,0.089937876,8,3.573444404,71_3,ब र न द र बह द र बम,ब र न द र बह द र बम_71_3,0.056712924260157165,6.0,0.014956730344685485,7.0,0,0,0,0,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.05682235,9,0.076604591,0.43462842,0.358023829,0,0,0,0,0,0,0,0,1,1,0
7,71,3,P022,परेक बहादुर रावल,पुरुष,54,990,2079,unknown,59719,0.016577639,5,0,0.387146469,0.297208594,0.089937876,8,3.573444404,71_3,पर क बह द र र वल,पर क बह द र र वल_71_3,0.005734826952014713,8.0,0.005647867424130927,10.0,0,0,0,0,77.61,65.84,18.869999999999997,6.09,0.056863841,4.0,0.0,0,0,0,0.056863841,4.0,0.0,1,0,0,0,3.05682235,9,0.076604591,0.43462842,0.358023829,0,0,0,0,0,0,0,0,0,0,0
7,71,3,P000,नवीन कुमार बोहरा,पुरुष,34,484,2079,plus2,59719,0.008104623,6,0,0.387146469,0.297208594,0.089937876,8,3.573444404,71_3,नव न क म र ब हर,नव न क म र ब हर_71_3,0.0,0.0,0.0,0.0,1,1,1,1,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.05682235,9,0.076604591,0.43462842,0.358023829,0,0,0,0,0,1,0,0,0,0,0
7,71,3,P000,रमेश आचार्य,पुरुष,37,296,2079,plus2,59719,0.004956546,7,0,0.387146469,0.297208594,0.089937876,8,3.573444404,71_3,रम श आच र य,रम श आच र य_71_3,0.0,0.0,0.0,0.0,1,1,1,1,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.05682235,9,0.076604591,0.43462842,0.358023829,0,0,0,0,0,1,0,0,0,0,0
7,71,3,P011,गंगा देबी पौडेल,महिला,37,161,2079,unknown,59719,0.002695959,8,0,0.387146469,0.297208594,0.089937876,8,3.573444404,71_3,ग ग द ब प ड ल,ग ग द ब प ड ल_71_3,0.0007691021568299616,21.0,0.0022812233244046743,14.0,0,0,0,0,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,3.05682235,9,0.076604591,0.43462842,0.358023829,0,0,0,0,0,0,0,0,0,0,0
7,71,4,P002,विर बहादुर बलायर,पुरुष,57,26275,2079,masters,59367,0.442585948,1,1,0.442585948,0.381744067,0.060841882,10,2.819469932,71_4,व र बह द र बल यर,व र बह द र बल यर_71_4,0.2762920995688872,2.0,0.32090189267948077,1.0,0,0,0,0,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.361005856,2.0,0.0,1,0,0,0,2.349432167,7,0.179107819,0.540113676,0.361005856,0,0,0,0,0,0,0,0,1,1,1
7,71,4,P001,लेख राज भट्ट,पुरुष,63,22663,2079,bachelors,59367,0.381744067,2,0,0.442585948,0.381744067,0.060841882,10,2.819469932,71_4,ल ख र ज भट ट,ल ख र ज भट ट_71_4,0.3167275069787417,1.0,0.2576053042121685,2.0,0,0,0,0,77.61,65.84,18.869999999999997,6.09,0.540113676,1.0,1.0,0,0,0,0.0,0.0,0.0,0,1,1,1,2.349432167,7,0.179107819,0.540113676,0.361005856,0,0,0,0,0,0,0,0,1,1,0
7,71,4,P009,कइयाँ चौधरी,पुरुष,64,6233,2079,bachelors,59367,0.104990988,3,0,0.442585948,0.381744067,0.060841882,10,2.819469932,71_4,कइय च धर,कइय च धर_71_4,0.09671131960159231,4.0,0.0,0.0,0,0,1,1,77.61,65.84,18.869999999999997,6.09,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,1,1,1,2.349432167,7,0.179107819,0.540113676,0.361005856,0,0,0,0,0,0,1,0,0,0,0
