district_id,const_id,party_id,vote_received
26,5,P094,6
26,5,P091,4
26,5,P088,3
26,5,P018,3
26,6,P004,11996
26,6,P001,8019
26,6,P002,7577
26,6,P005,4610
26,6,P003,1802
26,6,P011,921
26,6,P013,891
26,6,P008,485
26,6,P006,236
26,6,P061,201
26,6,P041,150
26,6,P045,92
26,6,P007,88
26,6,P055,73
26,6,P050,67
26,6,P012,58
26,6,P048,54
26,6,P022,50
26,6,P049,50
26,6,P010,45
26,6,P092,44
26,6,P009,40
26,6,P033,39
26,6,P024,32
26,6,P017,32
26,6,P093,23
26,6,P095,23
26,6,P073,21
26,6,P090,20
26,6,P026,17
26,6,P058,17
26,6,P039,16
26,6,P059,16
26,6,P104,14
26,6,P034,14
26,6,P052,12
26,6,P089,12
26,6,P094,9
26,6,P016,9
26,6,P036,9
26,6,P023,7
26,6,P074,6
26,6,P088,6
26,6,P018,6
26,6,P091,5
26,6,P031,4
26,6,P053,3
26,7,P004,10588
26,7,P001,6299
26,7,P002,5040
26,7,P005,4629
26,7,P008,2278
26,7,P013,1672
26,7,P003,1668
26,7,P006,1407
26,7,P011,1274
26,7,P055,222
26,7,P041,214
26,7,P061,115
26,7,P034,99
26,7,P009,92
26,7,P045,91
26,7,P007,69
26,7,P012,59
26,7,P024,51
26,7,P073,49
26,7,P049,47
26,7,P022,45
26,7,P010,41
26,7,P017,40
26,7,P059,37
26,7,P033,29
26,7,P048,29
26,7,P090,28
26,7,P092,27
26,7,P036,27
26,7,P095,23
26,7,P026,22
26,7,P104,21
26,7,P018,20
26,7,P058,19
26,7,P093,15
26,7,P074,14
26,7,P089,12
26,7,P091,11
26,7,P094,11
26,7,P023,10
26,7,P039,7
26,7,P031,7
26,7,P016,5
26,7,P050,5
26,7,P052,4
26,7,P053,4
26,7,P088,3
26,8,P004,8104
26,8,P013,5023
26,8,P005,4955
26,8,P002,4807
26,8,P001,4055
26,8,P008,1169
26,8,P011,943
26,8,P003,509
26,8,P006,416
26,8,P041,207
26,8,P061,108
26,8,P045,84
26,8,P033,81
26,8,P010,71
26,8,P055,70
26,8,P007,66
26,8,P022,44
26,8,P048,42
26,8,P024,40
26,8,P059,38
26,8,P049,36
26,8,P073,33
26,8,P009,31
26,8,P092,24
26,8,P052,22
26,8,P074,18
26,8,P095,18
26,8,P090,16
26,8,P104,15
26,8,P018,11
26,8,P026,11
26,8,P012,10
26,8,P093,10
26,8,P089,10
26,8,P034,9
26,8,P058,9
26,8,P016,9
26,8,P036,8
26,8,P053,7
26,8,P023,6
26,8,P094,6
26,8,P039,5
26,8,P050,5
26,8,P017,5
26,8,P091,3
26,8,P088,2
26,8,P031,2
26,9,P004,11502
26,9,P001,9407
26,9,P002,8005
26,9,P005,6128
26,9,P013,1888
26,9,P011,1663
26,9,P003,1501
26,9,P008,658
26,9,P006,471
26,9,P041,311
26,9,P073,166
26,9,P045,137
26,9,P010,104
26,9,P007,102
26,9,P012,82
26,9,P055,82
26,9,P061,76
26,9,P009,70
26,9,P024,62
26,9,P033,57
26,9,P092,53
26,9,P049,52
26,9,P022,51
26,9,P048,49
26,9,P059,38
26,9,P093,24
26,9,P017,22
26,9,P090,21
26,9,P026,19
26,9,P095,18
26,9,P074,18
26,9,P058,14
26,9,P016,12
26,9,P089,12
26,9,P036,12
26,9,P034,12
26,9,P039,11
26,9,P094,10
26,9,P053,10
26,9,P023,10
26,9,P091,9
26,9,P018,8
26,9,P104,7
26,9,P052,6
26,9,P031,6
26,9,P088,5
26,9,P050,3
26,10,P002,11614
26,10,P004,11576
26,10,P001,10182
26,10,P005,7391
26,10,P003,4271
26,10,P011,2085
26,10,P008,1716
26,10,P013,791
26,10,P073,331
26,10,P061,250
26,10,P009,224
26,10,P006,187
26,10,P045,182
26,10,P059,158
26,10,P007,127
26,10,P092,69
26,10,P022,64
26,10,P104,60
26,10,P033,59
26,10,P012,56
26,10,P041,56
26,10,P024,46
26,10,P055,46
26,10,P010,44
26,10,P058,29
26,10,P089,26
26,10,P048,21
26,10,P093,21
26,10,P017,15
26,10,P090,14
26,10,P036,13
26,10,P074,13
26,10,P039,11
26,10,P026,11
26,10,P034,10
26,10,P023,10
26,10,P052,9
26,10,P049,7
26,10,P018,7
26,10,P053,6
26,10,P095,6
26,10,P094,6
26,10,P016,4
26,10,P088,3
26,10,P091,3
26,10,P050,2
26,10,P031,1
27,1,P011,33851
27,1,P004,11310
27,1,P002,8947
27,1,P001,8251
27,1,P005,5947
27,1,P003,1404
27,1,P008,476
27,1,P013,390
27,1,P061,384
27,1,P093,159
27,1,P041,148
27,1,P006,145
27,1,P012,124
27,1,P045,123
27,1,P059,117
27,1,P007,112
27,1,P050,79
27,1,P104,70
27,1,P022,43
27,1,P092,42
27,1,P024,38
27,1,P009,35
27,1,P010,31
27,1,P089,29
27,1,P048,27
27,1,P033,27
27,1,P073,24
27,1,P090,23
27,1,P017,22
27,1,P058,19
27,1,P039,17
27,1,P094,16
27,1,P091,14
27,1,P088,13
27,1,P095,13
27,1,P055,13
27,1,P049,12
27,1,P026,12
27,1,P023,9
27,1,P052,9
27,1,P036,8
27,1,P074,8
27,1,P034,7
27,1,P018,6
27,1,P016,6
27,1,P053,4
27,1,P031,2
27,2,P001,17876
27,2,P002,14894
27,2,P004,11896
27,2,P011,7863
27,2,P005,5489
27,2,P003,2731
27,2,P008,1679
27,2,P013,284
27,2,P061,280
27,2,P006,276
27,2,P045,238
27,2,P041,185
27,2,P007,120
27,2,P059,80
27,2,P093,62
27,2,P022,55
27,2,P073,49
27,2,P012,46
27,2,P089,37
27,2,P010,36
27,2,P095,34
27,2,P055,34
27,2,P048,32
27,2,P033,23
27,2,P092,23
27,2,P009,23
27,2,P049,22
27,2,P017,22
27,2,P024,18
27,2,P090,18
27,2,P052,17
27,2,P058,17
27,2,P026,17
27,2,P104,15
27,2,P039,15
27,2,P094,12
27,2,P034,10
27,2,P036,7
27,2,P023,5
27,2,P018,4
27,2,P091,4
27,2,P031,4
27,2,P074,3
27,2,P050,3
27,2,P053,2
27,2,P088,2
27,2,P016,1
28,1,P002,16352
28,1,P001,15508
28,1,P004,6838
28,1,P003,5674
28,1,P005,3247
28,1,P008,353
28,1,P011,338
28,1,P017,184
28,1,P013,143
28,1,P006,133
28,1,P089,110
28,1,P022,87
28,1,P007,84
28,1,P058,45
28,1,P009,43
28,1,P061,42
28,1,P012,28
28,1,P059,26
28,1,P045,26
28,1,P041,21
28,1,P010,19
28,1,P095,18
28,1,P092,17
28,1,P024,17
28,1,P073,16
28,1,P026,14
28,1,P033,14
28,1,P034,13
28,1,P093,13
28,1,P048,13
28,1,P094,11
28,1,P049,8
28,1,P039,7
28,1,P104,7
28,1,P036,6
28,1,P055,6
28,1,P074,5
28,1,P052,4
28,1,P090,4
28,1,P053,4
28,1,P023,3
28,1,P016,3
28,1,P091,3
28,1,P018,2
28,1,P050,2
28,1,P088,2
28,1,P031,2
28,2,P004,11895
28,2,P001,11085
28,2,P002,9252
28,2,P005,7695
28,2,P013,4043
28,2,P003,1878
28,2,P011,1836
28,2,P008,1578
28,2,P006,394
28,2,P049,209
28,2,P041,182
28,2,P045,173
28,2,P007,98
28,2,P059,82
28,2,P061,80
28,2,P012,77
28,2,P033,73
28,2,P055,56
28,2,P095,55
28,2,P010,53
28,2,P009,49
28,2,P034,48
28,2,P022,47
28,2,P089,42
28,2,P017,33
28,2,P024,32
28,2,P048,30
28,2,P092,27
28,2,P026,24
28,2,P090,24
28,2,P058,24
28,2,P073,22
28,2,P093,17
28,2,P052,12
28,2,P091,10
28,2,P053,9
28,2,P039,9
28,2,P074,8
28,2,P016,8
28,2,P094,7
28,2,P031,6
28,2,P036,6
28,2,P023,5
28,2,P050,5
28,2,P018,3
28,2,P104,3
28,2,P088,2
28,3,P004,16650
28,3,P001,12297
28,3,P005,8789
28,3,P002,8247
28,3,P003,6531
28,3,P011,1658
28,3,P013,1575
28,3,P008,1229
28,3,P012,371
28,3,P006,362
28,3,P092,351
28,3,P041,243
28,3,P061,160
28,3,P055,155
28,3,P045,120
28,3,P007,119
28,3,P022,118
28,3,P010,117
28,3,P059,114
28,3,P089,104
28,3,P033,100
28,3,P009,95
28,3,P024,68
28,3,P034,68
28,3,P049,57
28,3,P017,55
28,3,P095,49
28,3,P073,42
28,3,P026,33
28,3,P048,33
28,3,P093,30
28,3,P090,29
28,3,P058,28
28,3,P023,25
28,3,P074,15
28,3,P091,15
28,3,P036,13
28,3,P039,13
28,3,P016,10
28,3,P053,9
28,3,P094,9
28,3,P104,9
28,3,P018,8
28,3,P052,8
28,3,P031,7
28,3,P050,6
28,3,P088,4
29,1,P001,24079
29,1,P002,21755
29,1,P003,17335
29,1,P004,9794
29,1,P005,2429
29,1,P008,1955
29,1,P022,437
29,1,P017,319
29,1,P006,315
29,1,P011,194
29,1,P050,141
29,1,P094,129
29,1,P013,105
29,1,P007,98
29,1,P045,83
29,1,P052,82
29,1,P009,78
29,1,P041,61
29,1,P058,59
29,1,P073,44
29,1,P010,35
29,1,P012,34
29,1,P095,32
29,1,P059,28
29,1,P089,25
29,1,P033,24
29,1,P024,23
29,1,P090,21
29,1,P016,20
29,1,P061,17
29,1,P088,17
29,1,P023,15
29,1,P053,15
29,1,P074,15
29,1,P039,13
29,1,P092,13
29,1,P026,11
29,1,P048,10
29,1,P093,8
29,1,P049,8
29,1,P055,7
29,1,P104,7
29,1,P031,6
29,1,P018,5
29,1,P034,5
29,1,P036,3
29,1,P091,2
29,2,P001,34705
29,2,P002,26556
29,2,P004,16824
29,2,P003,7926
29,2,P008,6143
29,2,P005,3792
29,2,P011,1291
29,2,P013,631
29,2,P045,247
29,2,P007,221
29,2,P022,157
29,2,P017,97
29,2,P041,97
29,2,P052,91
29,2,P006,90
29,2,P009,90
29,2,P058,85
29,2,P012,66
29,2,P033,65
29,2,P024,64
29,2,P061,58
29,2,P089,49
29,2,P059,47
29,2,P055,35
29,2,P094,33
29,2,P090,30
29,2,P010,29
29,2,P093,27
29,2,P034,24
29,2,P073,23
29,2,P092,21
29,2,P026,15
29,2,P039,15
29,2,P074,14
29,2,P049,13
29,2,P048,10
29,2,P036,10
29,2,P050,8
29,2,P095,8
29,2,P088,7
29,2,P031,7
29,2,P053,6
29,2,P104,6
29,2,P023,5
29,2,P091,4
29,2,P018,4
29,2,P016,2
30,1,P001,22074
30,1,P002,17250
30,1,P003,14885
30,1,P004,5366
30,1,P005,3539
30,1,P008,685
30,1,P022,431
30,1,P017,419
30,1,P006,260
30,1,P034,198
30,1,P011,120
30,1,P012,115
30,1,P007,97
30,1,P058,92
30,1,P059,82
30,1,P013,70
30,1,P045,42
30,1,P024,32
30,1,P009,32
30,1,P041,31
30,1,P088,26
30,1,P033,25
30,1,P061,25
30,1,P055,25
30,1,P010,23
30,1,P074,19
30,1,P090,16
30,1,P094,15
30,1,P052,14
30,1,P092,14
30,1,P049,14
30,1,P031,11
30,1,P026,10
30,1,P089,9
30,1,P104,9
30,1,P039,8
30,1,P073,8
30,1,P093,8
30,1,P091,7
30,1,P053,6
30,1,P016,6
30,1,P095,6
30,1,P036,6
30,1,P048,5
30,1,P050,4
30,1,P023,4
30,1,P018,3
30,2,P001,23995
30,2,P002,20706
30,2,P003,15556
30,2,P005,6621
30,2,P004,5154
30,2,P008,1015
30,2,P017,247
30,2,P022,223
30,2,P007,122
30,2,P011,72
30,2,P059,71
30,2,P058,61
30,2,P012,42
30,2,P006,40
30,2,P013,30
30,2,P033,30
30,2,P024,22
30,2,P090,21
30,2,P045,18
30,2,P074,18
30,2,P009,15
30,2,P010,14
30,2,P041,14
30,2,P055,12
30,2,P089,12
30,2,P094,11
30,2,P016,10
30,2,P039,10
30,2,P034,10
30,2,P061,9
30,2,P026,9
30,2,P023,8
30,2,P092,8
30,2,P049,7
30,2,P052,7
30,2,P036,6
30,2,P031,6
30,2,P088,6
30,2,P104,4
30,2,P073,3
30,2,P095,3
30,2,P093,2
30,2,P091,2
30,2,P048,2
30,2,P053,2
30,2,P050,1
30,2,P018,1
31,1,P001,22676
31,1,P004,18662
31,1,P002,14814
31,1,P005,13770
31,1,P003,13160
31,1,P008,1251
31,1,P017,458
31,1,P061,456
31,1,P013,439
31,1,P006,429
31,1,P024,352
31,1,P073,275
31,1,P022,237
31,1,P007,225
31,1,P089,144
31,1,P045,81
31,1,P041,78
31,1,P011,76
31,1,P049,69
31,1,P009,63
31,1,P090,54
31,1,P058,53
31,1,P034,36
31,1,P010,35
31,1,P033,35
31,1,P012,33
31,1,P059,29
31,1,P074,29
31,1,P095,21
31,1,P026,19
31,1,P093,17
31,1,P092,14
31,1,P088,14
31,1,P048,11
31,1,P031,10
31,1,P104,9
31,1,P055,8
31,1,P052,8
31,1,P036,6
31,1,P094,6
31,1,P039,4
31,1,P018,4
31,1,P050,3
31,1,P023,2
31,1,P053,2
31,1,P016,2
31,1,P091,0
31,2,P001,28246
31,2,P002,21560
31,2,P003,13013
31,2,P004,11297
31,2,P005,3041
31,2,P008,2590
31,2,P022,475
31,2,P017,390
31,2,P045,216
31,2,P012,180
31,2,P024,168
31,2,P007,150
31,2,P013,107
31,2,P011,100
31,2,P061,82
31,2,P006,78
31,2,P058,72
31,2,P059,72
31,2,P089,63
31,2,P009,52
31,2,P073,49
31,2,P074,40
31,2,P010,33
31,2,P093,33
31,2,P090,31
31,2,P026,22
31,2,P049,22
31,2,P088,20
31,2,P095,19
31,2,P016,18
31,2,P052,17
31,2,P033,17
31,2,P041,15
31,2,P055,14
31,2,P104,14
31,2,P092,11
31,2,P094,11
31,2,P031,7
31,2,P039,7
31,2,P053,6
31,2,P048,6
31,2,P050,5
31,2,P023,4
31,2,P036,3
31,2,P018,2
31,2,P034,2
31,2,P091,2
35,1,P004,34691
35,1,P001,24006
35,1,P002,16695
35,1,P005,5082
35,1,P003,4965
35,1,P008,3518
35,1,P010,484
35,1,P013,411
35,1,P007,306
35,1,P017,276
35,1,P009,209
35,1,P045,207
35,1,P024,152
35,1,P022,134
35,1,P012,133
35,1,P011,125
35,1,P006,79
35,1,P023,76
35,1,P089,72
35,1,P041,61
35,1,P036,52
35,1,P059,48
35,1,P058,47
35,1,P033,38
35,1,P061,37
35,1,P090,37
35,1,P073,33
35,1,P049,29
35,1,P093,21
35,1,P094,19
35,1,P092,16
35,1,P048,15
35,1,P088,14
35,1,P031,12
35,1,P039,12
35,1,P053,12
35,1,P026,12
35,1,P052,11
35,1,P055,10
35,1,P074,9
35,1,P016,7
35,1,P050,5
35,1,P104,5
35,1,P018,4
35,1,P034,4
35,1,P091,3
35,1,P095,3
35,2,P004,35945
35,2,P001,16784
35,2,P002,12132
35,2,P003,8407
35,2,P005,3218
35,2,P008,616
35,2,P017,456
35,2,P045,330
35,2,P022,220
35,2,P007,155
35,2,P013,126
35,2,P009,124
35,2,P012,122
35,2,P011,95
35,2,P055,62
35,2,P090,60
35,2,P010,57
35,2,P073,56
35,2,P041,55
35,2,P033,53
35,2,P031,47
35,2,P024,41
35,2,P006,40
35,2,P058,40
35,2,P089,36
35,2,P036,30
35,2,P034,27
35,2,P059,27
35,2,P052,26
35,2,P061,24
35,2,P026,22
35,2,P092,21
35,2,P088,20
35,2,P049,17
35,2,P094,15
35,2,P074,15
35,2,P048,12
35,2,P104,9
35,2,P093,9
35,2,P053,8
35,2,P039,8
35,2,P023,5
35,2,P016,5
35,2,P095,3
35,2,P091,3
35,2,P018,2
35,2,P050,1
35,3,P004,28401
35,3,P005,16755
35,3,P003,16090
35,3,P001,14522
35,3,P002,10524
35,3,P008,1085
35,3,P017,772
35,3,P007,404
35,3,P009,325
35,3,P022,219
35,3,P036,180
35,3,P090,131
35,3,P031,113
35,3,P013,80
35,3,P012,78
35,3,P006,68
35,3,P055,61
35,3,P024,54
35,3,P041,52
35,3,P089,48
35,3,P045,42
35,3,P033,42
35,3,P059,34
35,3,P092,31
35,3,P073,30
35,3,P011,26
35,3,P058,25
35,3,P074,22
35,3,P094,21
35,3,P049,16
35,3,P039,15
35,3,P010,14
35,3,P061,14
35,3,P091,11
35,3,P034,10
35,3,P023,9
35,3,P026,9
35,3,P018,8
35,3,P048,8
35,3,P093,7
35,3,P088,7
35,3,P052,6
35,3,P053,6
35,3,P016,5
35,3,P095,4
35,3,P050,3
35,3,P104,3
36,1,P003,18471
36,1,P002,15271
36,1,P001,11893
36,1,P004,7246
36,1,P005,1344
36,1,P017,461
36,1,P022,283
36,1,P008,226
36,1,P006,189
36,1,P045,121
36,1,P007,109
36,1,P090,99
36,1,P009,86
36,1,P013,75
36,1,P061,42
36,1,P012,39
36,1,P011,39
36,1,P026,36
36,1,P058,36
36,1,P039,34
36,1,P095,24
36,1,P010,23
36,1,P024,18
36,1,P059,17
36,1,P033,17
36,1,P049,17
36,1,P048,14
36,1,P092,13
36,1,P073,13
36,1,P041,12
36,1,P023,11
36,1,P088,10
36,1,P052,9
36,1,P074,9
36,1,P034,7
36,1,P089,7
36,1,P093,5
36,1,P036,5
36,1,P104,5
36,1,P018,5
36,1,P016,5
36,1,P053,4
36,1,P031,3
36,1,P094,3
36,1,P055,2
36,1,P050,1
36,1,P091,0
36,2,P003,19000
36,2,P002,11882
36,2,P004,8999
36,2,P001,6185
36,2,P005,1846
36,2,P017,1020
36,2,P008,370
36,2,P022,370
36,2,P013,303
36,2,P045,164
36,2,P007,164
36,2,P006,159
36,2,P061,69
36,2,P095,63
36,2,P010,61
36,2,P058,52
36,2,P073,42
36,2,P090,39
36,2,P011,37
36,2,P009,32
36,2,P059,29
36,2,P041,28
36,2,P033,25
36,2,P024,24
36,2,P012,24
36,2,P074,20
36,2,P055,19
36,2,P092,19
36,2,P026,18
36,2,P089,18
36,2,P039,18
36,2,P093,16
36,2,P049,15
36,2,P094,14
36,2,P088,13
36,2,P031,11
36,2,P052,10
36,2,P023,6
36,2,P053,5
36,2,P091,5
36,2,P104,5
36,2,P034,4
36,2,P048,4
36,2,P036,4
36,2,P016,3
36,2,P018,1
36,2,P050,0
37,1,P002,2430
37,1,P001,2191
37,1,P004,146
37,1,P003,133
37,1,P005,76
37,1,P009,57
37,1,P008,17
37,1,P024,10
37,1,P006,8
37,1,P013,4
37,1,P017,4
37,1,P011,4
37,1,P007,3
37,1,P023,2
37,1,P012,2
37,1,P059,1
37,1,P090,1
37,1,P045,1
37,1,P089,0
37,1,P092,0
37,1,P061,0
37,1,P053,0
37,1,P058,0
37,1,P052,0
37,1,P026,0
37,1,P095,0
37,1,P022,0
37,1,P041,0
37,1,P018,0
37,1,P104,0
37,1,P050,0
37,1,P074,0
37,1,P031,0
37,1,P049,0
37,1,P088,0
37,1,P073,0
37,1,P033,0
37,1,P034,0
37,1,P093,0
37,1,P036,0
37,1,P039,0
37,1,P048,0
37,1,P010,0
37,1,P055,0
37,1,P016,0
37,1,P091,0
37,1,P094,0
38,1,P001,31178
38,1,P002,27796
38,1,P004,8217
38,1,P003,6483
38,1,P005,2308
38,1,P008,582
38,1,P017,497
38,1,P006,261
38,1,P059,79
38,1,P024,69
38,1,P007,68
38,1,P055,50
38,1,P052,46
38,1,P013,44
38,1,P022,43
38,1,P058,41
38,1,P012,36
38,1,P090,27
38,1,P073,21
38,1,P011,19
38,1,P009,15
38,1,P041,13
38,1,P045,10
38,1,P061,10
38,1,P104,10
38,1,P092,8
38,1,P026,8
38,1,P094,7
38,1,P093,6
38,1,P074,5
38,1,P088,4
38,1,P095,4
38,1,P023,4
38,1,P010,4
38,1,P053,4
38,1,P048,4
38,1,P049,3
38,1,P016,3
38,1,P033,3
38,1,P039,2
38,1,P089,2
38,1,P036,2
38,1,P031,1
38,1,P018,1
38,1,P050,0
38,1,P034,0
38,1,P091,0
39,1,P001,21443
39,1,P002,16268
39,1,P004,15864
39,1,P003,5108
39,1,P005,3866
39,1,P013,1127
39,1,P008,1013
39,1,P006,532
39,1,P017,465
39,1,P007,160
39,1,P012,118
39,1,P022,86
39,1,P045,83
39,1,P059,68
39,1,P061,59
39,1,P041,51
39,1,P052,43
39,1,P049,30
39,1,P010,29
39,1,P055,28
39,1,P092,25
39,1,P058,25
39,1,P033,24
39,1,P011,17
39,1,P034,16
39,1,P093,14
39,1,P009,13
39,1,P090,12
39,1,P024,11
39,1,P048,10
39,1,P089,9
39,1,P026,9
39,1,P073,7
39,1,P104,7
39,1,P074,6
39,1,P088,5
39,1,P039,5
39,1,P094,3
39,1,P031,3
39,1,P091,3
39,1,P018,2
39,1,P050,1
39,1,P016,1
39,1,P095,1
39,1,P023,1
39,1,P036,1
39,1,P053,0
39,2,P004,14002
39,2,P001,13540
39,2,P002,10553
39,2,P005,4465
39,2,P003,2404
39,2,P008,1177
39,2,P013,663
39,2,P017,297
39,2,P006,297
39,2,P007,196
39,2,P045,122
39,2,P061,102
39,2,P041,80
39,2,P012,77
39,2,P052,75
39,2,P022,73
39,2,P059,63
39,2,P034,47
39,2,P092,44
39,2,P055,40
39,2,P010,31
39,2,P058,23
39,2,P033,23
39,2,P024,22
39,2,P093,20
39,2,P009,19
39,2,P011,18
39,2,P090,12
39,2,P026,9
39,2,P073,9
39,2,P089,9
39,2,P074,8
39,2,P094,8
39,2,P049,7
39,2,P016,6
39,2,P048,5
39,2,P039,4
39,2,P018,2
39,2,P104,2
39,2,P031,2
39,2,P095,2
39,2,P023,2
39,2,P088,1
39,2,P036,1
39,2,P091,1
39,2,P053,0
39,2,P050,0
39,3,P001,19346
39,3,P002,15831
39,3,P004,14143
39,3,P003,3963
39,3,P005,2941
39,3,P008,687
39,3,P013,545
39,3,P017,377
39,3,P006,256
39,3,P012,195
39,3,P045,191
39,3,P007,186
39,3,P059,76
39,3,P022,69
39,3,P041,52
39,3,P061,48
39,3,P093,35
39,3,P034,29
39,3,P058,28
39,3,P011,26
39,3,P092,26
39,3,P052,22
39,3,P033,17
39,3,P010,16
39,3,P055,15
39,3,P009,14
39,3,P090,13
39,3,P024,11
39,3,P026,11
39,3,P049,9
39,3,P089,9
39,3,P094,9
39,3,P048,8
39,3,P074,7
39,3,P036,6
39,3,P104,6
39,3,P073,6
39,3,P023,5
39,3,P053,4
39,3,P095,3
39,3,P031,3
39,3,P091,3
39,3,P088,3
39,3,P016,2
39,3,P039,1
39,3,P050,1
39,3,P018,0
40,1,P002,20158
40,1,P001,16683
40,1,P004,12773
40,1,P003,7326
40,1,P005,3577
40,1,P008,950
40,1,P017,457
40,1,P055,361
40,1,P006,323
40,1,P013,223
40,1,P022,214
40,1,P007,163
40,1,P024,79
40,1,P093,62
40,1,P061,58
40,1,P058,55
40,1,P011,51
40,1,P012,50
40,1,P016,39
40,1,P041,38
40,1,P045,35
40,1,P090,28
40,1,P092,27
40,1,P026,26
40,1,P059,26
40,1,P009,26
40,1,P010,24
40,1,P033,23
40,1,P023,18
40,1,P073,16
40,1,P094,13
40,1,P089,13
40,1,P095,12
40,1,P031,10
40,1,P049,9
40,1,P104,8
40,1,P074,8
40,1,P036,7
40,1,P088,6
40,1,P048,6
40,1,P039,4
40,1,P052,4
40,1,P018,3
40,1,P034,3
40,1,P053,3
40,1,P091,2
40,1,P050,2
40,2,P001,22804
40,2,P002,22263
40,2,P004,10129
40,2,P003,5247
40,2,P005,1734
40,2,P017,625
40,2,P008,444
40,2,P055,429
40,2,P013,417
40,2,P022,134
40,2,P006,101
40,2,P007,85
40,2,P093,68
40,2,P090,67
40,2,P011,48
40,2,P058,42
40,2,P012,34
40,2,P009,34
40,2,P024,28
40,2,P033,20
40,2,P073,19
40,2,P045,17
40,2,P092,15
40,2,P059,14
40,2,P061,14
40,2,P041,13
40,2,P089,12
40,2,P010,12
40,2,P026,10
40,2,P104,10
40,2,P034,9
40,2,P074,9
40,2,P036,7
40,2,P049,7
40,2,P091,5
40,2,P088,5
40,2,P052,3
40,2,P053,3
40,2,P016,3
40,2,P018,3
40,2,P023,3
40,2,P039,3
40,2,P094,2
40,2,P048,2
40,2,P031,2
40,2,P050,0
40,2,P095,0
41,1,P001,26012
41,1,P002,25431
41,1,P004,11276
41,1,P003,3579
41,1,P005,1499
41,1,P017,649
41,1,P008,452
41,1,P013,172
41,1,P007,129
41,1,P006,118
41,1,P045,95
41,1,P022,92
41,1,P010,77
41,1,P012,63
41,1,P058,60
41,1,P093,52
41,1,P055,45
41,1,P090,32
41,1,P041,27
41,1,P052,22
41,1,P061,20
41,1,P011,18
41,1,P009,17
41,1,P092,17
41,1,P059,17
41,1,P089,15
41,1,P049,14
41,1,P073,13
41,1,P024,12
41,1,P033,8
41,1,P026,7
41,1,P104,6
41,1,P091,6
41,1,P048,5
41,1,P018,4
41,1,P053,4
41,1,P036,4
41,1,P034,4
41,1,P074,3
41,1,P094,3
41,1,P088,3
41,1,P039,2
41,1,P050,1
41,1,P031,1
41,1,P016,1
41,1,P023,0
41,1,P095,0
41,2,P002,27999
41,2,P001,24476
41,2,P004,10950
41,2,P005,1549
41,2,P003,1330
41,2,P017,767
41,2,P055,471
41,2,P008,410
41,2,P007,166
41,2,P012,88
41,2,P049,70
41,2,P013,55
41,2,P045,49
41,2,P093,30
41,2,P059,30
41,2,P006,26
41,2,P011,23
41,2,P033,23
41,2,P090,22
41,2,P058,21
41,2,P024,20
41,2,P009,20
41,2,P073,19
41,2,P041,17
41,2,P092,14
41,2,P022,12
41,2,P089,10
41,2,P061,9
41,2,P074,6
41,2,P010,5
41,2,P039,5
41,2,P094,4
41,2,P036,4
41,2,P091,3
41,2,P023,3
41,2,P104,3
41,2,P048,3
41,2,P053,3
41,2,P088,2
41,2,P034,2
41,2,P026,2
41,2,P031,2
41,2,P050,1
41,2,P018,1
41,2,P016,0
41,2,P095,0
41,2,P052,0
45,1,P004,25774
45,1,P002,23041
45,1,P001,22150
45,1,P005,5100
45,1,P003,3605
45,1,P017,760
45,1,P055,584
45,1,P009,523
45,1,P013,489
45,1,P012,301
45,1,P006,268
45,1,P008,187
45,1,P007,169
45,1,P089,98
45,1,P041,91
45,1,P022,78
45,1,P059,62
45,1,P073,52
45,1,P045,43
45,1,P033,31
45,1,P058,28
45,1,P090,24
45,1,P011,22
45,1,P061,21
45,1,P024,21
45,1,P093,21
45,1,P034,20
45,1,P026,17
45,1,P092,16
45,1,P104,15
45,1,P031,10
45,1,P050,10
45,1,P049,9
45,1,P010,9
45,1,P018,8
45,1,P094,6
45,1,P016,6
45,1,P036,5
45,1,P088,5
45,1,P074,5
45,1,P023,5
45,1,P053,5
45,1,P048,4
45,1,P052,3
45,1,P091,3
45,1,P039,2
45,1,P095,0
45,2,P001,29094
45,2,P002,26025
45,2,P004,12916
45,2,P005,4027
45,2,P003,3519
45,2,P008,1214
45,2,P055,703
45,2,P009,683
45,2,P045,337
45,2,P013,323
45,2,P017,296
45,2,P012,267
45,2,P007,97
45,2,P006,92
45,2,P073,87
45,2,P022,85
45,2,P024,60
45,2,P059,60
45,2,P011,53
45,2,P058,47
45,2,P041,47
45,2,P016,26
45,2,P089,26
45,2,P033,24
45,2,P093,22
45,2,P061,21
45,2,P090,15
45,2,P026,13
45,2,P088,11
45,2,P010,10
45,2,P049,7
45,2,P052,6
45,2,P039,6
45,2,P104,6
45,2,P074,5
45,2,P092,5
45,2,P048,3
45,2,P036,3
45,2,P053,3
45,2,P094,3
45,2,P031,3
45,2,P034,2
45,2,P095,2
45,2,P018,2
45,2,P091,2
45,2,P050,1
45,2,P023,1
48,1,P001,3404
48,1,P002,2486
48,1,P003,989
48,1,P004,299
48,1,P005,207
48,1,P008,55
48,1,P073,31
48,1,P022,16
48,1,P061,12
48,1,P010,11
48,1,P007,6
48,1,P059,6
48,1,P013,5
48,1,P009,4
48,1,P017,4
48,1,P058,3
48,1,P006,3
48,1,P011,3
48,1,P012,2
48,1,P045,1
48,1,P039,1
48,1,P041,1
48,1,P091,1
48,1,P090,1
