state_id,district_id,const_id,party_id,candidate_name,gender,age,vote_received,qualification
3,27,2,P000,प्रमिला थापा,महिला,46,3,S.L.C.
3,28,1,P002,उदय शंशेर ज.ब.राणा,पुरुष,52,23892,Masters
3,28,1,P001,नव राज सिलवाल,पुरुष,59,19278,Masters
3,28,1,P004,सचिन कुमार घिमिरे,पुरुष,44,3277,Ph. D
3,28,1,P005,सन्दिप आचार्य,पुरुष,27,1641,S.L.C.
3,28,1,P017,सुर्य तामाङ्ग बल,पुरुष,36,172,Bachelor
3,28,1,P011,कविन्द्र डंगोल,पुरुष,43,149,Bachelor
3,28,1,P006,गोपाल राज राई,पुरुष,49,146,Intermediate
3,28,1,P000,गोविन्द घिमिरे के.सी.,पुरुष,40,83,Bachelor
3,28,1,P059,विष्णु लामा,महिला,32,32,SLC
3,28,1,P010,मनिष बहादुर श्रेष्ठ,पुरुष,41,24,S.L.C.
3,28,1,P095,सुभद्रा महर्जन,महिला,47,13,SLC
3,28,1,P000,भुपेन्द्र सिल्वाल,पुरुष,47,12,S.L.C.
3,28,1,P000,कृष्‍ण काजी महर्जन,पुरुष,53,10,Education N/A
3,28,1,P000,गोकुल तिमल्सिना,पुरुष,32,10,Proficiency Certificate
3,28,1,P000,शैलेन्द्र बिष्ट,पुरुष,41,9,Bachelor
3,28,1,P055,बालकृष्ण घिमिरे,पुरुष,57,8,Education N/A
3,28,1,P000,नवराज घिमिरे,पुरुष,49,7,Proficiency Certificate
3,28,1,P000,विशाल तामाङ,पुरुष,42,6,UNDER SLC
3,28,1,P000,फूल माया लो,महिला,47,5,UNDER SLC
3,28,1,P000,सुमन भुम्जन,पुरुष,29,4,10+2
3,28,1,P000,राज कुमार तिमिल्सिना,पुरुष,49,3,Bachelor
3,28,2,P001,प्रेम बहादुर महर्जन,पुरुष,56,15025,UNDER SLC
3,28,2,P013,सुदिन शाक्य,पुरुष,45,8886,Masters
3,28,2,P004,बुद्ध रत्न महर्जन,पुरुष,44,8666,Proficiency Certificate
3,28,2,P003,कृष्ण लाल महर्जन,पुरुष,67,8264,Proficiency Certificate
3,28,2,P005,रघुवर राज थापा,पुरुष,53,6646,Masters
3,28,2,P000,दीपेश कुमार के.सी.,पुरुष,39,1392,Masters
3,28,2,P049,सुरेश महर्जन,पुरुष,40,912,S.L.C.
3,28,2,P011,राज वीर डंगोल,पुरुष,49,596,S.L.C.
3,28,2,P000,जय बहादुर खत्री,पुरुष,68,139,Masters
3,28,2,P000,बिकास शाक्य,पुरुष,42,129,UNDER SLC
3,28,2,P000,निरज भक्त माथेमा,पुरुष,39,111,Bachelor
3,28,2,P055,सुरोज अवाले,पुरुष,41,104,UNDER SLC
3,28,2,P000,हेरा काजी अवाले,पुरुष,52,70,S.L.C.
3,28,2,P090,शिव पौडेल,पुरुष,45,68,Education N/A
3,28,2,P000,संजीव चौधरी,पुरुष,40,63,Education N/A
3,28,2,P095,निरञ्जन गणेश,पुरुष,55,58,Proficiency Certificate
3,28,2,P010,लक्ष्मण शाही,पुरुष,37,46,Bachelor
3,28,2,P034,भुवान सिं लिम्बु,पुरुष,59,43,UNDER SLC
3,28,2,P000,राधिका सुवेदी,महिला,45,43,10+2
3,28,2,P017,खेम प्रसाद श्रेष्ठ,पुरुष,61,40,Bachelor
3,28,2,P000,सरिना लाखे (श्रेष्‍ठ),महिला,49,35,S.L.C.
3,28,2,P000,ऋषि राज भेटवाल,पुरुष,48,19,S.L.C.
3,28,3,P004,तोसीमा कार्की,महिला,33,31136,10+2
3,28,3,P001,अमृत खड्का,पुरुष,49,12963,Bachelor
3,28,3,P003,पम्फा भुसाल,महिला,60,8769,Masters
3,28,3,P005,निरन्जन थापा,पुरुष,40,2130,10+2
3,28,3,P013,राजा राम तण्डुकार,पुरुष,49,1554,Masters
3,28,3,P011,निरज लवजू,पुरुष,37,503,Bachelor
3,28,3,P000,जेसन देज वैध्य,पुरुष,47,360,Masters
3,28,3,P000,कृष्ण भक्त ब्रम्हचार्य,पुरुष,53,144,Bachelor
3,28,3,P061,राजेन्द्र प्रसाद ओझा,पुरुष,56,91,Bachelor
3,28,3,P059,सपना महर्जन,महिला,36,81,UNDER SLC
3,28,3,P034,बिष्‍णु कुमार लिम्‍बु,पुरुष,70,70,S.L.C.
3,28,3,P000,राधे श्याम खड्का,पुरुष,46,63,Bachelor
3,28,3,P045,कविता राई,महिला,44,54,Bachelor
3,28,3,P000,चिरन थापा,पुरुष,51,46,Proficiency Certificate
3,28,3,P093,धिरेन्द्र सोडारी,पुरुष,29,43,Proficiency Certificate
3,28,3,P010,किरण शाही,पुरुष,34,39,Bachelor
3,28,3,P000,विष्‍णु महर्जन,पुरुष,44,34,10+2
3,28,3,P000,रघुनाथ के सी,पुरुष,56,29,Education N/A
3,28,3,P095,चिरञ्जीवि सापकोटा,पुरुष,39,27,Masters
3,28,3,P000,संजय महर्जन,पुरुष,33,9,10+2
3,29,1,P003,सुर्य मान तामाङ (दोङ),पुरुष,52,34512,UNDER SLC
3,29,1,P001,रेशम बहादुर लामा,पुरुष,50,30548,स्नातकोत्तर
3,29,1,P004,बसु नारायण श्रेष्‍ठ,पुरुष,54,8697,S.L.C.
3,29,1,P005,पुर्ण बहादुर विश्‍वकर्मा,पुरुष,32,1853,Bachelor
3,29,1,P022,गणेश कुमार कपाली,पुरुष,55,1127,UNDER SLC
3,29,1,P000,रुकमीणी श्रेष्‍ठ,महिला,56,483,Bachelor
3,29,1,P017,कमल बहादुर  लामा (तामाङ) ,पुरुष,38,357,s.l.c.
3,29,1,P006,धन वहादुर तामाङ,पुरुष,39,350,S.L.C.
3,29,1,P094,जोग मान लामा,पुरुष,50,278,साधारण लेखपठ।
3,29,1,P000,ज्ञानेन्द्र कुमार तामाङ,पुरुष,41,239,M.ed.
3,29,1,P000,जीत बहादुर मोक्तान,पुरुष,31,184,साधारण लेखपठ।
3,29,1,P052,प्रशान्त  के.सी. तिमल्सिना ,पुरुष,44,101,High School
3,29,1,P011,पूर्ण सिङ तामाङ,पुरुष,55,94,साधारण।
3,29,1,P061,गोविन्द राज गिरी,पुरुष,70,85,Education N/A
3,29,1,P000,राजन घोरासाइने,पुरुष,45,59,UNDER SLC
3,29,1,P010,प्रकाश  लामा ,पुरुष,35,46,S.L.C.
3,29,1,P000,माधव प्रसाद कँडेल,पुरुष,37,33,Proficiency Certificate
3,29,2,P001,गोकुल प्रसाद वाँस्कोटा,पुरुष,52,45345,Bachelor
3,29,2,P002,शिव प्रसाद हुमागाई,पुरुष,61,39482,Bachelor
3,29,2,P004,दिनेश हुमागाई,पुरुष,45,10573,Masters
3,29,2,P005,यसु आले मगर,पुरुष,42,1933,SLC
3,29,2,P011,कृष्‍ण कुमार वैद्य,पुरुष,60,802,I. Com
3,29,2,P000,मनोज पण्डित,पुरुष,43,173,Diploma in Film Studies
3,29,2,P006,सिद्धि बहादुर जोशी,पुरुष,64,162,S.L.C.
3,29,2,P000,स्वयम्भु राज शाक्य,पुरुष,61,115,प्रमाण-पत्र तह
3,29,2,P045,गंगा लाल श्रेष्ठ,पुरुष,48,100,UNDER SLC
3,29,2,P000,शेषराज लामिछाने,पुरुष,39,100,10+2
3,29,2,P052,योक बहादुर घिसिङ,पुरुष,43,99,Proficiency Certificate
3,29,2,P017,अचम्म लामा,पुरुष,28,92,SLC
3,29,2,P094,उत्तर कुमार लामा,पुरुष,54,86,Education N/A
3,29,2,P000,बोध नाथ न्यौपाने,पुरुष,48,83,स्नातक
3,29,2,P000,कृष्ण खत्री,पुरुष,41,45,UNDER SLC
3,29,2,P034,विजय तामाङ,पुरुष,28,35,SLC
3,30,1,P003,माधव सापकोटा,पुरुष,41,30408,S.L.C.
3,30,1,P001,सरेश नेपाल,पुरुष,61,27066,Bachelor
3,30,1,P004,दिनेश श्रेष्‍ठ,पुरुष,36,3503,Masters
3,30,1,P005,नारायण पाण्डे,पुरुष,66,1651,Education N/A
3,30,1,P022,कृष्ण बहादुर ठकुरी,पुरुष,70,1111,UNDER SLC
3,30,1,P000,राम कुमार जि.सी,पुरुष,38,552,Education N/A
3,30,1,P000,मुकुन्द श्रेष्ठ,पुरुष,30,430,Bachelor
3,30,1,P017,दावा लामा,पुरुष,34,413,S.L.C.
3,30,1,P006,डिवी सिंह लामा,पुरुष,33,308,10+2
3,30,1,P034,ग्याल्जेन शेर्पा,पुरुष,42,193,Education N/A
3,30,1,P061,विर बहादुर तामाङ्‍ग,पुरुष,54,121,Education N/A
3,30,1,P011,हरि लक्ष्मी दनेखू,महिला,38,94,Education N/A
3,30,1,P059,सोम नोर्बु शेर्पा,पुरुष,38,90,UNDER SLC
3,30,1,P000,बिष्णु प्रसाद पौडेल,पुरुष,43,88,Education N/A
3,30,2,P002,मोहन बहादुर बस्नेत,पुरुष,64,39381,Masters
3,30,2,P001,शेर बहादुर तामाङग,पुरुष,53,27515,Masters
3,30,2,P005,नर सिं श्रेष्ठ,पुरुष,59,2820,S.L.C.
3,30,2,P004,माया गुरुङ्ग,महिला,42,2453,Education N/A
3,30,2,P022,कवि राज गिरी,पुरुष,56,612,UNDER SLC
3,30,2,P000,ध्रुव प्रसाद पराजुली,पुरुष,56,378,Bachelor
3,30,2,P017,कर्णविर स्यांवु लामा,पुरुष,36,184,UNDER SLC
3,30,2,P007,मंगल सिं तामाङ,पुरुष,39,109,Education N/A
3,30,2,P061,दिलीप वि.क.,पुरुष,43,88,UNDER SLC
3,30,2,P059,श्याम बहादुर तामाङ्ग,पुरुष,48,37,UNDER SLC
3,30,2,P011,लक्ष्मी प्रसाद कुसी,पुरुष,49,18,Proficiency Certificate
3,30,2,P000,बद्री प्रसाद चौलागाई,पुरुष,47,15,Proficiency Certificate
3,30,2,P034,दावा छिरिङ शेर्पा,पुरुष,46,12,Education N/A
3,31,1,P005,दिपक बहादुर सिंह,पुरुष,61,27851,Bachelor
3,31,1,P002,महालक्ष्मी उपाध्याय(डिना),महिला,58,25464,Masters
3,31,1,P001,कमल थापा,पुरुष,67,25460,Masters
3,31,1,P004,टाका राज थापा,पुरुष,35,5703,Education N/A
3,31,1,P022,कृष्ण प्रसाद दाहाल,पुरुष,60,759,Education N/A
3,31,1,P013,दिपेन्द्र चन्द ठकुरी,पुरुष,46,422,Proficiency Certificate
3,31,1,P000,आईताराम तामाङ,पुरुष,43,414,Education N/A
3,31,1,P006,इन्द्र मान थिङ,पुरुष,37,362,Education N/A
3,31,1,P017,युवराज लामा,पुरुष,40,293,S.L.C.
3,31,1,P073,सुरेन्द्र भट्टराई,पुरुष,43,174,Masters
3,31,1,P090,मन बहादुर दाहाल,पुरुष,53,86,Education N/A
3,31,1,P000,पंच लाल तमाङ,पुरुष,42,69,Education N/A
3,31,1,P011,सान्त लाल भैल,पुरुष,60,46,S.L.C.
3,31,1,P010,रुपक लामा,पुरुष,44,39,10+2
3,31,1,P093,सङ्गीन श्रेष्‍ठ,पुरुष,38,24,Bachelor
3,31,1,P000,सुभाष पौडेल,पुरुष,36,8,Bachelor
3,31,2,P001,महेश कुमार वर्तौला,पुरुष,40,34950,Masters
3,31,2,P003,विरोध खतिवडा,पुरुष,62,30432,Bachelor
3,31,2,P004,भरत पराजुली,पुरुष,54,12059,Bachelor
3,31,2,P005,राजन मैनाली,पुरुष,57,2196,Bachelor
3,31,2,P022,उद्धव प्रसाद अधिकारी,पुरुष,60,1807,10+2
3,31,2,P017,जीवन स्‍याङतान,पुरुष,40,423,S.L.C.
3,31,2,P000,कुलेन्द्र दिप विक्रम न्यौपाने,पुरुष,39,275,Bachelor
3,31,2,P095,तुला बहादुर लामा,पुरुष,46,68,Bachelor
3,31,2,P011,रत्‍न प्रसाद प्रजापति,पुरुष,51,53,Proficiency Certificate
3,31,2,P000,प्रदिप कालाखेती,पुरुष,33,31,10+2
2,32,1,P003,माधव कुमार नेपाल,पुरुष,69,33522,B.Com
2,32,1,P001,अजय कुमार गुप्‍ता,पुरुष,48,26922,SLC Pass
2,32,1,P007,राजेन्द्र प्रसाद साह,पुरुष,62,1411,MD.; Mphil; Ms.(Ortho)
2,32,1,P000,राहुल कुमार मिश्र,पुरुष,25,454,स्‍नातक
2,32,1,P061,सरोज कुमारी,महिला,42,353,I.A.
2,32,1,P000,रंजित कुमार  पटेल,पुरुष,28,318,Bed स्‍नातक
2,32,1,P058,सुबोध चन्द्र शाह,पुरुष,31,259,
2,32,1,P000,अवधेश कुमार ठाकुर,पुरुष,64,181,Ph. D
2,32,1,P000,राम अधार महतो कोईरी,पुरुष,43,176,S.L.C.
2,32,1,P004,मिस्टर सुर्यदेव प्र कोईराला,पुरुष,29,163,10+2
2,32,1,P011,बैद्यनाथ प्रसाद चौधरी,पुरुष,48,103,SLC
2,32,1,P000,चन्दन कुमार जयसवाल,पुरुष,38,32,९ उतिर्ण
2,32,1,P000,रेवन्त झा,पुरुष,52,32,Bachelor
2,32,1,P000,अनिल कुमार लाल दास,पुरुष,50,28,"एस.एल.सी., +2"
2,32,1,P000,रामबलि कुमार यादव,पुरुष,37,20,+2
2,32,1,P000,मोहम्मद जियाउल हक,पुरुष,30,18,+12
2,32,1,P000,कोशिला देवी,महिला,46,17,साधारण पढलेख
2,32,2,P000,किरण कुमार साह,पुरुष,44,32842,Proficiency Certificate
2,32,2,P002,मो. फिरदोस अ‍ालम,पुरुष,35,28248,M Phil
2,32,2,P006,शैलेन्द्र शाह,पुरुष,51,2122,Bachelor
2,32,2,P007,रामयस झा,पुरुष,67,1004,Proficiency Certificate
2,32,2,P061,महिन्‍द्र साह तेली,पुरुष,78,152,Education N/A
2,32,2,P011,दिनेश प्रसाद शाह तेली,पुरुष,50,74,S.L.C.
2,32,2,P000,शेख यार महमद,पुरुष,68,60,Education N/A
2,32,2,P000,अरुण कुमार साह,पुरुष,26,57,Education N/A
2,32,2,P000,शेख अब्दुल वोहिद,पुरुष,63,30,S.L.C.
2,32,2,P068,नन्दकिशोर प्रसाद यादव,पुरुष,29,19,UNDER SLC
2,32,2,P000,पनी लाल साह,पुरुष,44,12,Proficiency Certificate
2,32,2,P000,मो.रईस आलम,पुरुष,57,9,S.L.C.
2,32,2,P000,शेख सोवएल,पुरुष,41,7,UNDER SLC
2,32,3,P000,प्रभु साह,पुरुष,51,32437,B.L.
2,32,3,P000,अ‍ोमप्रकाश -,पुरुष,49,25200,स्‍नातक
2,32,3,P003,रविन्‍द्र पटेल,पुरुष,44,8558,I.ed
2,32,3,P009,नागेन्द्र चौधरी,पुरुष,45,1723,slc
2,32,3,P004,नवीन प्रसाद चौरसिया,पुरुष,32,1006,Bachelor
2,32,3,P007,रामेश्‍वर प्रसाद यादव,पुरुष,63,817,B.ed
2,32,3,P005,सिकिन्द्र राय यादव,पुरुष,51,456,साधारण
2,32,3,P000,महेन्द्र प्रसाद चौधरी,पुरुष,70,146,साक्षर
2,32,3,P000,राज कुमार शर्मा,पुरुष,26,87,+2
2,32,3,P011,रफिक दर्जी,पुरुष,45,84,साक्षर
2,32,3,P000,विरेन्द्र  साह  कलवार ,पुरुष,41,69,साधारण
2,32,3,P000,सुरेश कुमार यादव,पुरुष,25,67,10+2
2,32,3,P019,शेख अरसद,पुरुष,28,59,१०
2,32,3,P000,गनिलाल प्रसाद यादव,पुरुष,32,56,स्‍नातक
2,32,3,P000,उमेश कुमार दास तत्मा,पुरुष,30,47,10+2
2,32,3,P000,राजेश कुमार पासवान,पुरुष,27,38,+2
2,32,3,P000,नागेन्द्र प्रसाद साह,पुरुष,50,36,‌+2
2,32,3,P000,योगेन्द्र साह,पुरुष,50,28,slc
2,32,3,P000,राजेश कुमार,पुरुष,40,21,B.ed
2,32,4,P002,देव प्रसाद तिमलसेना,पुरुष,52,34161,साधारण
2,32,4,P001,उध्दव प्रसाद रेग्मी,पुरुष,57,26559,S.L.C.
2,32,4,P005,रुपलाल राय यादव,पुरुष,44,2375,S.L.C.
2,32,4,P000,अजय कुमार,पुरुष,60,2268,Proficiency Certificate
2,32,4,P004,राजनारायण साह,पुरुष,47,1876,UNDER SLC
2,32,4,P022,अनवरी खाँ,महिला,49,950,-
2,32,4,P093,राजिव बछार,पुरुष,32,451,MBS
2,32,4,P000,प्रदिप विक्रम साह,पुरुष,29,317,
2,32,4,P018,विनोद पासवान,पुरुष,47,279,Education N/A
2,32,4,P023,सिकन्दर राय यादव,पुरुष,48,211,
2,32,4,P000,प्रशु नारायण चौधरी,पुरुष,67,114,S.L.C.
2,32,4,P059,कृष्‍ण बहादुर थापा,पुरुष,54,107,UNDER SLC
2,32,4,P011,अनिल कुमार राम,पुरुष,29,85,+2
2,32,4,P000,हरेन्द्र झा,पुरुष,39,67,10+2
2,32,4,P000,अबिरल घिमिरे,पुरुष,26,62,सधारण लेख पढ
2,32,4,P000,ईश्‍वरी कार्की काफ्ले,महिला,38,47,+2
2,32,4,P000,चिरन्जीवी गौतम,पुरुष,34,25,स्‍नातक
2,32,4,P000,भव नाथ शर्मा घिमिरे,पुरुष,76,16,साधारण लेखपढ
2,33,1,P001,अच्युत प्रसाद मैनाली,पुरुष,57,39195,Masters
2,33,1,P002,उमाकान्त चौधरी,पुरुष,56,30056,Masters
2,33,1,P004,गणेश धिमाल,पुरुष,39,3319,Masters
2,33,1,P005,भक्‍त बहादुर दर्लामी,पुरुष,43,1792,UNDER SLC
2,33,1,P000,अनिल कुमार गुप्‍ता,पुरुष,39,1133,बि एड 
2,33,1,P007,मनोज कुमार यादव,पुरुष,28,1063,UNDER SLC
2,33,1,P013,राकेश न्यौपाने,पुरुष,31,732,Bachelor
2,33,1,P061,शिव प्रसाद तिमल्सीना,पुरुष,58,170,दश पास
2,33,1,P073,धर्मेन्‍द्र प्रसाद,पुरुष,58,133,आई ए
2,33,1,P000,अनवर अंसारी,पुरुष,51,90,UNDER SLC
2,33,1,P023,प्रदिप कुमार प्रसाद साह कलवार,पुरुष,62,89,Masters
2,33,1,P017,महेन्द्र चौधरी,पुरुष,34,86,S.L.C.
2,33,1,P016,मोजहर हुसेन मन्सुर,पुरुष,38,55,UNDER SLC
2,33,1,P000,धर्मेन्द्र कुमार साह,पुरुष,27,38,10+2
2,33,1,P000,शिव प्रसाद रिजाल,पुरुष,51,29,आई कम
2,33,1,P000,चनकराज भट्टराई,पुरुष,46,25,10+2
2,33,1,P000,कृष्ण राज गिरी,पुरुष,81,24,S.L.C.
2,33,2,P006,रामसहाय प्रसाद यादव,पुरुष,52,13822,Bachelor
2,33,2,P003,शिवचन्द्र प्रसाद कुशवाहा,पुरुष,56,13468,S.L.C.
2,33,2,P000,रामकिशोर प्रसाद यादव,पुरुष,52,11043,Bachelor
2,33,2,P000,रविन्द्र प्रसाद यादव,पुरुष,50,10750,Proficiency Certificate
2,33,2,P000,अरुण कुमार ज्ञवाली,पुरुष,50,7698,Bachelor
2,33,2,P007,राजेश साह,पुरुष,36,2725,Masters
2,33,2,P009,तेज बहादुर भगत,पुरुष,41,1111,Proficiency Certificate
2,33,2,P000,बिनोद कुमार यादव,पुरुष,47,777,UNDER SLC
2,33,2,P000,अजय प्रसाद चौधरी,पुरुष,54,574,Masters
2,33,2,P005,सोनालाल प्रसाद सा तेली,पुरुष,52,459,Education N/A
2,33,2,P013,राम प्रसाद,पुरुष,54,242,UNDER SLC
2,33,2,P016,कमल प्रसाद पसवान,पुरुष,57,212,S.L.C.
2,33,2,P000,महबुब मियाँ अंसारी,पुरुष,45,210,Education N/A
2,33,2,P000,शम्भु प्रसाद साह,पुरुष,60,175,Education N/A
2,33,2,P000,उमेश प्रसाद जयसवाल,पुरुष,38,150,Bachelor
2,33,2,P000,राकेश कुमार यादव,पुरुष,35,104,Education N/A
2,33,2,P011,मेरोलाल प्रसाद यादव,पुरुष,28,71,Education N/A
2,33,2,P061,रबिन्द्र प्रसाद जयसवाल,पुरुष,44,64,UNDER SLC
2,33,2,P000,प्रशान्त कुमार यादव,पुरुष,28,45,Education N/A
2,33,2,P000,जितेन्द्र प्रसाद यादव,पुरुष,32,27,S.L.C.
2,33,2,P000,मंजारुल अंसारी,पुरुष,49,15,Masters
2,33,3,P001,ज्वाला कुमारी साह,महिला,40,20251,स्नातकोत्तर
2,33,3,P006,रामवावु कुमार यादव,पुरुष,47,17279,बि.एड.
2,33,3,P010,लालबाबु सि‌ह भुइहार,पुरुष,61,11964,S.L.C.
2,33,3,P004,सुरेन्द्र शर्मा,पुरुष,29,3579,स्नातक
2,33,3,P007,राधिका देवी साह,महिला,50,3331,सामान्य लेखपढ
2,33,3,P000,कलामुदीन अंसारी,पुरुष,49,1878,बि.ए.
2,33,3,P049,नरेश कुमार चौलागाई,पुरुष,40,1075,‍‌+2
2,33,3,P016,महम्मद शानी ठकुराई,पुरुष,68,1044,Bachelor
2,33,3,P005,रुपनारायण ठाकुर लोहार,पुरुष,52,765,8 पास
2,33,3,P013,चन्द्र प्रकाश सुवेदी,पुरुष,56,672,एम.एड.
2,33,3,P061,राजेन्द्र प्रसाद जैसवार,पुरुष,53,604,स्नातक
2,33,3,P017,नुर महमद हवारी धोवी,पुरुष,39,373,८ पास
2,33,3,P009,भिखारी राउत थारु,पुरुष,41,336,साधारण लेखपढ
2,33,3,P092,अमिरी साह तेली,पुरुष,58,193,Education N/A
2,33,3,P011,महमुदिन मिया अंसारी,पुरुष,52,118,10
2,33,3,P023,गोपाल दास,पुरुष,58,117,+2
2,33,3,P000,दिनेश्‍वर झा,पुरुष,70,22,स्नातक
2,33,3,P000,मनोज प‌डित कुम्हार,पुरुष,39,14,S.L.C.
2,33,4,P003,कृष्ण कुमार श्रेष्ठ,पुरुष,54,30341,Proficiency Certificate
2,33,4,P001,एक‍वाल मियाँ,पुरुष,53,20336,Masters
2,33,4,P000,इच्छा वहादुर वाग्ले,पुरुष,66,5542,UNDER SLC
2,33,4,P004,पवन चौधरी,पुरुष,33,3884,Education N/A
2,33,4,P005,जलिल देवान,पुरुष,55,3205,S.L.C.
2,33,4,P007,हरि प्रसाद कुर्मी,पुरुष,63,2211,Masters
2,33,4,P092,सुनिल प्र साह कलवार,पुरुष,41,1549,S.L.C.
2,33,4,P013,सन्तोष कुमार गुप्ता,पुरुष,49,1042,Bachelor
2,33,4,P019,खेदू महतो धानुक,पुरुष,74,315,Education N/A
2,33,4,P061,रोहन कुमार,पुरुष,33,295,Bachelor
2,33,4,P048,श्रीनिवास महतो,पुरुष,42,221,Masters
2,33,4,P000,हरीनारायण सहनी मलाह,पुरुष,42,135,UNDER SLC
2,33,4,P000,दिनेश प्रसाद भेडिहर,पुरुष,42,42,Education N/A
2,33,4,P000,नेमराज प्रसाद जैसवाल,पुरुष,56,38,S.L.C.
2,33,4,P000,किशोरीलाल कुर्मी,पुरुष,52,27,Education N/A
2,33,4,P000,रामकृष्ण तिवारी,पुरुष,29,25,S.L.C.
2,33,4,P000,गोविन्‍द प्रसाद मंडल,पुरुष,50,19,UNDER SLC
2,33,4,P000,पुर्ण प्रसाद पन्थ,पुरुष,56,17,S.L.C.
2,33,4,P000,हरि महरा,पुरुष,51,13,Education N/A
2,33,4,P000,रामश्रेय प्रसाद कुश्‍वाहा,पुरुष,38,9,Proficiency Certificate
2,34,1,P006,प्रदिप यादव,पुरुष,47,22537,Bachelor
2,34,1,P000,अजय कुमार द्विवेदी,पुरुष,59,20917,Masters
2,34,1,P005,किरण मान डंगोल,पुरुष,64,2659,Bachelor
2,34,1,P010,लक्ष्मण लाल कर्ण,पुरुष,75,1117,Bachelor
2,34,1,P016,सुन्दर साह कानु,पुरुष,49,237,UNDER SLC
2,34,1,P000,नौशाद अंसारी,पुरुष,27,227,Proficiency Certificate
2,34,1,P033,शंकर प्रसाद चौरसिया,पुरुष,65,173,M Phil
2,34,1,P000,अजय कुमार रिजाल,पुरुष,55,140,Proficiency Certificate
2,34,1,P041,जितेन्‍द्र प्रसाद कुर्मी,पुरुष,35,94,UNDER SLC
2,34,1,P000,हृदयनारायण प्रसाद बरै,पुरुष,80,94,UNDER SLC
2,34,1,P023,सुरेश प्रसाद साह,पुरुष,52,84,S.L.C.
2,34,1,P000,धर्मेन्द्र साह कानु,पुरुष,32,55,10+2
2,34,1,P000,बरुण चौरसीया,पुरुष,36,55,Bachelor
2,34,1,P000,मोसाहेब मिया मंसुरी,पुरुष,28,49,Bachelor
2,34,1,P055,हसिबुर रहमान अंसारी,पुरुष,55,44,Bachelor
2,34,1,P000,दिलिप कुमार साह तेली,पुरुष,34,33,Proficiency Certificate
2,34,1,P011,मुकेश कुशवाहा,पुरुष,38,29,S.L.C.
2,34,1,P000,लखीचन साह तेली,पुरुष,47,22,Education N/A
2,34,1,P000,फरीद आलम,पुरुष,36,21,S.L.C.
2,34,1,P000,बालेश्‍वर खाँ चौधरी,पुरुष,38,17,Bachelor
2,34,1,P000,शंकर कुमार कर्ण,पुरुष,68,16,Bachelor
2,34,2,P002,अजय कुमार चौरसिया,पुरुष,57,28451,Bachelor
2,34,2,P006,सुरेन्‍द्र प्रसाद कुर्मी,पुरुष,56,22445,Bachelor
2,34,2,P005,नरेश कुमार साह,पुरुष,46,2741,Proficiency Certificate
2,34,2,P004,दिपराज पटेल,पुरुष,29,971,High School
2,34,2,P016,हरिहर प्रसाद साह(कानु),पुरुष,68,349,Masters
2,34,2,P090,सत्यनारायण प्रसाद,पुरुष,56,240,Education N/A
2,34,2,P000,गणेश राज शाह,पुरुष,41,193,Bachelor
2,34,2,P011,सरोज कुमार साह,पुरुष,39,40,Masters
2,34,2,P000,योगेन्द्र प्रसाद यादव,पुरुष,55,28,UNDER SLC
2,34,2,P019,उमेश प्रसाद कुर्मी,पुरुष,39,26,UNDER SLC
2,34,2,P000,उमेश बरै,पुरुष,44,17,Education N/A
2,34,3,P001,राज कुमार गुप्ता,पुरुष,51,24319,INTER
2,34,3,P002,सुरेन्‍द्र प्रसाद चौधरी,पुरुष,64,24152,Masters
2,34,3,P000,राज कुमार यादव,पुरुष,54,10503,10+2
2,34,3,P005,अंगद ठाकुर,पुरुष,51,1458,Bachelor
2,34,3,P004,अशोक कडेल,पुरुष,29,923,Education N/A
2,34,3,P000,सुमिर कुमार साह,पुरुष,35,108,S.L.C.
2,34,3,P000,धुरेन्द्र पटेल,पुरुष,31,69,Inter
2,34,3,P011,आशा काजी वनमाला,पुरुष,45,66,UNDER SLC
2,34,3,P000,महमद अली अकबर अंसारी,पुरुष,43,35,10
2,34,3,P000,प्रदिप कुमार रौनियार,पुरुष,41,25,Education N/A
2,34,3,P000,रामप्रसाद महतेा चाई,पुरुष,51,15,Education N/A
2,34,4,P002,रमेश रिजाल,पुरुष,65,31224,M.A
2,34,4,P001,जालिम मियाँ मंसुरी,पुरुष,75,25671,साधारण लेखपढ
2,34,4,P005,अवधेश प्रसाद गौरो,पुरुष,65,1283,I.A
2,34,4,P007,अजय कुमार यादव,पुरुष,41,941,"MBBS,MS, FCSS"
2,34,4,P058,रामासिस महतो कोइरी,पुरुष,66,682,S.L.C.
2,34,4,P000,महेन्द्र कुमार चौधरी,पुरुष,44,120,I.sc
2,34,4,P011,राज कुमार वनमाला,पुरुष,48,88,कक्षा 10 सम्म
2,34,4,P000,हेतुला मिया मंसुरी,पुरुष,78,57,सामान्य लेखपढ
2,34,4,P000,हरिओम साह कानु,पुरुष,36,35,साधारण लेखपढ
2,34,4,P000,जज अहमद,पुरुष,41,15,S.L.C.
3,35,1,P004,हरि ढकाल,पुरुष,39,34218,Bachelor
3,35,1,P001,सुरेन्द्र प्रसाद पाण्डे,पुरुष,64,26634,Masters
3,35,1,P002,विश्‍वनाथ पौडेल,पुरुष,47,25022,Ph. D
3,35,1,P005,मधुप कुमार भट्टराई,पुरुष,58,2751,Proficiency Certificate
3,35,1,P000,बिष्णु लामा,पुरुष,54,1421,Proficiency Certificate
3,35,1,P000,उत्सव धमला,पुरुष,29,630,UNDER SLC
