district_id,party_id,election_year,vote_share,vote_share_lag,vote_share_change,is_new_party,Absent rate within country 2078,Absent rate abroad 2078,Literacy Rate 2078,Primary Education % 2078,Lower Secondary % 2078,Upper Secondary % 2078,SLC or SEE % 2078,Intermediate & equivalent % 2078,Graduate & equivalent % 2078,Post graduate equivalent & above % 2078,IS_ALTERNATIVE_FORCE?,GenZ_and_Youth_Favored?,Was_Part_Of_Ousted_Government?,IS_Major?,Facebook_Presence (In Thousands),Top_leader_fb (in Thousands),age_18-29_ratio,age_30-39_ratio,age_40-49_ratio,age_50-59_ratio,age_60-69_ratio,age_70+_ratio,female_ratio,valid_turnout,valid_turnout_lag,facebook_log,leader_following_log
19,P048,2079,0.0105699865232671,0.0,0.0105699865232671,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P049,2079,0.1312439993305675,0.0,0.1312439993305675,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P050,2079,0.0026424966308167,0.0,0.0026424966308167,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P052,2079,0.0070466576821781,0.0,0.0070466576821781,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P053,2079,0.0123316509438117,0.0,0.0123316509438117,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P055,2079,0.016735811995173,0.2909926294630037,-0.2742568174678307,0,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P058,2079,0.1259590060689339,0.2345170862448549,-0.108558080175921,0,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P059,2079,0.0537307648266081,0.0708337321719153,-0.0171029673453071,0,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P061,2079,0.0554924292471527,0.0,0.0554924292471527,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P073,2079,0.0396374494622519,0.0076577007753422,0.0319797486869097,0,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P074,2079,0.0387566172519796,0.0775342203503398,-0.0387776030983602,0,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P088,2079,0.0695857446115089,0.0,0.0695857446115089,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P089,2079,0.0519691004060636,0.0,0.0519691004060636,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P090,2079,0.0977723753402214,0.0,0.0977723753402214,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P091,2079,0.0017616644205445,0.0086149133722599,-0.0068532489517154,0,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P092,2079,0.0193783086259898,0.870106250598258,-0.8507279419722682,0,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,1,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
