party_id,district_id,election_year,vote_share_lag,is_new_party,Absent rate within country 2078,Absent rate abroad 2078,Literacy Rate 2078,Primary Education % 2078,Lower Secondary % 2078,Upper Secondary % 2078,SLC or SEE % 2078,Intermediate & equivalent % 2078,Graduate & equivalent % 2078,Post graduate equivalent & above % 2078,IS_Major?,IS_ALTERNATIVE_FORCE?,GenZ_and_Youth_Favored?,Was_Part_Of_Ousted_Government?,Facebook_Presence (In Thousands),Top_leader_fb (in Thousands),facebook_log,leader_following_log,female_ratio,age_18-29_ratio,age_30-39_ratio,age_40-49_ratio,age_50-59_ratio,age_60-69_ratio,age_70+_ratio,total_voters,valid_turnout_lag
P077,57,2082,0.0,1,5.0,1.01,67.02,35.42,18.17,13.86,7.5,14.15,2.4,0.97,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5053701015965167,0.25054945054945055,0.2577234086668049,0.1897988803649181,0.14857972216462784,0.09176860874974083,0.06157992950445781,24115,77.65
P078,57,2082,0.0,1,5.0,1.01,67.02,35.42,18.17,13.86,7.5,14.15,2.4,0.97,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5053701015965167,0.25054945054945055,0.2577234086668049,0.1897988803649181,0.14857972216462784,0.09176860874974083,0.06157992950445781,24115,77.65
P079,57,2082,0.0,1,5.0,1.01,67.02,35.42,18.17,13.86,7.5,14.15,2.4,0.97,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5053701015965167,0.25054945054945055,0.2577234086668049,0.1897988803649181,0.14857972216462784,0.09176860874974083,0.06157992950445781,24115,77.65
P080,57,2082,0.0,1,5.0,1.01,67.02,35.42,18.17,13.86,7.5,14.15,2.4,0.97,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5053701015965167,0.25054945054945055,0.2577234086668049,0.1897988803649181,0.14857972216462784,0.09176860874974083,0.06157992950445781,24115,77.65
P081,57,2082,0.0,1,5.0,1.01,67.02,35.42,18.17,13.86,7.5,14.15,2.4,0.97,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5053701015965167,0.25054945054945055,0.2577234086668049,0.1897988803649181,0.14857972216462784,0.09176860874974083,0.06157992950445781,24115,77.65
P082,57,2082,0.0,1,5.0,1.01,67.02,35.42,18.17,13.86,7.5,14.15,2.4,0.97,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5053701015965167,0.25054945054945055,0.2577234086668049,0.1897988803649181,0.14857972216462784,0.09176860874974083,0.06157992950445781,24115,77.65
P083,57,2082,0.0,1,5.0,1.01,67.02,35.42,18.17,13.86,7.5,14.15,2.4,0.97,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5053701015965167,0.25054945054945055,0.2577234086668049,0.1897988803649181,0.14857972216462784,0.09176860874974083,0.06157992950445781,24115,77.65
P084,57,2082,0.0,1,5.0,1.01,67.02,35.42,18.17,13.86,7.5,14.15,2.4,0.97,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5053701015965167,0.25054945054945055,0.2577234086668049,0.1897988803649181,0.14857972216462784,0.09176860874974083,0.06157992950445781,24115,77.65
P085,57,2082,0.0,1,5.0,1.01,67.02,35.42,18.17,13.86,7.5,14.15,2.4,0.97,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5053701015965167,0.25054945054945055,0.2577234086668049,0.1897988803649181,0.14857972216462784,0.09176860874974083,0.06157992950445781,24115,77.65
P086,57,2082,0.0,1,5.0,1.01,67.02,35.42,18.17,13.86,7.5,14.15,2.4,0.97,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5053701015965167,0.25054945054945055,0.2577234086668049,0.1897988803649181,0.14857972216462784,0.09176860874974083,0.06157992950445781,24115,77.65
P087,57,2082,0.0,1,5.0,1.01,67.02,35.42,18.17,13.86,7.5,14.15,2.4,0.97,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5053701015965167,0.25054945054945055,0.2577234086668049,0.1897988803649181,0.14857972216462784,0.09176860874974083,0.06157992950445781,24115,77.65
P001,58,2082,34.05705729371897,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,1,0,0,1,374.0,710.0,5.926926025970411,6.566672429803241,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P002,58,2082,33.257151863819054,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,1,0,0,1,32.0,621.0,3.49650756146648,6.432940092739179,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P003,58,2082,28.63109780124517,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,1,0,0,0,174.0,756.0,5.1647859739235145,6.6293632534374485,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P004,58,2082,0.8274883757585311,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,1,1,1,0,401.0,3300.0,5.996452088619021,8.101980731853192,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P005,58,2082,1.450074867995902,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,1,0,0,0,43.0,910.0,3.784189633918261,6.814542897259958,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P006,58,2082,0.788084167389077,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,1,0,0,0,33.0,29.0,3.5263605246161616,3.4011973816621555,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P007,58,2082,0.0078808416738907,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,1,1,0,0,27.0,679.0,3.332204510175204,6.522092798170152,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P009,58,2082,0.0157616833477815,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,1,0,1,43.0,50.0,3.784189633918261,3.9318256327243257,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P010,58,2082,0.0433446292063992,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,1,7.0,9.0,2.079441541679836,2.302585092994046,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P011,58,2082,0.0433446292063992,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,5.0,8.0,1.791759469228055,2.19722457733622,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P012,58,2082,0.0748679959019623,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,4.0,7.0,1.6094379124341005,2.079441541679836,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P013,58,2082,0.0236425250216723,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P014,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,21.0,1500.0,3.091042453358316,7.313886831633462,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P015,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P016,58,2082,0.0039404208369453,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P017,58,2082,0.0078808416738907,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P018,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P019,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P020,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P021,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P022,58,2082,0.2640081960753409,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P023,58,2082,0.0039404208369453,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P024,58,2082,0.0157616833477815,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P025,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P026,58,2082,0.0118212625108361,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P027,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P028,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P029,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P030,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P031,58,2082,0.0039404208369453,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P032,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,13.0,1.0,2.6390573296152584,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P033,58,2082,0.0118212625108361,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P034,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P035,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P036,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P037,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P038,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P039,58,2082,0.0078808416738907,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P040,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P041,58,2082,0.0236425250216723,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P042,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P043,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P044,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P045,58,2082,0.0039404208369453,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P046,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,1,1,0,373.0,1200.0,5.924255797414532,7.090909822079984,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P047,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P048,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P049,58,2082,0.0078808416738907,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P050,58,2082,0.0039404208369453,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P051,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P052,58,2082,0.0118212625108361,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P053,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P054,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P055,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P056,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P057,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,1,1,0,22.0,282.0,3.1354942159291497,5.645446897643238,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P058,58,2082,0.0788084167389077,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P059,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P060,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P061,58,2082,0.0197021041847269,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P062,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P063,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P064,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P065,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P066,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P067,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P068,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P069,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P070,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P071,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P072,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P073,58,2082,0.0118212625108361,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P074,58,2082,0.0039404208369453,0,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P075,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
